sim_time_s,wall_time_s,state,active_position_reference_kind,active_joint_reference_kind,px,py,pz,ref_px,ref_py,ref_pz,hold_ref_px,hold_ref_py,hold_ref_pz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,takeoff_transition_error_m,vx,vy,vz,speed_mps,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,yaw_error_rad,max_joint_error_rad,max_joint_error_to_active_reference_deg,max_joint_error_to_neutral_deg,offboard,armed,mavros_state_age_sim_s,mavros_state_age_wall_s,mavros_state_receive_count,q_shoulder_pan_joint,qd_shoulder_pan_joint,qref_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qref_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qref_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qref_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qref_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qref_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
2.7439999999999998,0.9234406979994674,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0044379569590091705,-0.0013415483990684152,0.036029163748025894,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.022937971232872358,0.022937971232872358,0.9639819854947536,0.022937971232872358,nan,0.02205958589911461,-0.0051138438284397125,0.1018255278468132,0.10431306174216255,-0.01936030590933948,0.026835736367170893,-0.04616651515385785,-0.0021221511997282505,0.006400874815881252,0.0010990408482030025,-0.04616651515385785,0.0,0.0,6.473330032952624,False,False,0.1549999999999998,0.5397995390012511,2,-0.11298092264325632,-0.025727915846426974,-0.11298092264325632,-0.11298092264325632,nan,0.019378525622119724,0.06231821147217277,0.019378525622119724,0.019378525622119724,nan,0.04324443750337714,0.06728449154862196,0.04324443750337714,0.04324443750337714,nan,0.01692552813763637,0.05307110089786535,0.01692552813763637,0.01692552813763637,nan,0.011561313961433228,0.1414366936041135,0.011561313961433228,0.011561313961433228,nan,-0.0007277637310325602,0.0037145811525224337,-0.0007277637310325602,-0.0007277637310325602,nan
2.782,1.0018027580008493,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.005348005797713995,-0.0014706449583172798,0.04020983725786209,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.027208702674385802,0.027208702674385802,0.9598061890085858,0.027208702674385802,nan,0.024611415341496468,-0.0050764866173267365,0.1081443801522255,0.11102567018485683,-0.019343923580974778,0.026996241062578284,-0.04603204207135961,0.0019799822475761175,0.00512862391769886,-0.0011533212382346398,-0.04603204207135961,0.0,0.0,6.588563031261636,False,False,0.19300000000000006,0.6179135170023073,2,-0.11499211787069363,-0.05569170333047702,-0.11499211787069363,-0.11499211787069363,nan,0.019454536167838654,-0.0028127658757265174,0.019454536167838654,0.019454536167838654,nan,0.04362012708885388,0.004896580873683678,0.04362012708885388,0.04362012708885388,nan,0.016934893059176837,-0.002447329815617202,0.016934893059176837,0.016934893059176837,nan,0.011395056661998915,-0.0932224049194859,0.011395056661998915,0.011395056661998915,nan,0.0015157614103813444,0.07061530776032772,0.0015157614103813444,0.0015157614103813444,nan
2.817,1.077626797999983,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.006372367963194847,-0.0016267321771010756,0.045123208314180374,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.03222410095140449,0.03222410095140449,0.9548994400622709,0.03222410095140449,nan,0.027831031009554863,-0.005345446057617664,0.1138349249958992,0.11730954875640644,-0.019368475886700327,0.027240841419723834,-0.04586043290327263,0.0011968958424404263,0.0054279500618577,0.0005270675756037229,-0.04586043290327264,0.0,0.0,6.71322452878952,False,False,0.2280000000000002,0.6930943020015548,2,-0.11716787145302199,-0.05710761351247236,-0.11716787145302199,-0.11716787145302199,nan,0.019371233880194794,0.004276732611069775,0.019371233880194794,0.019371233880194794,nan,0.04384088588950252,0.011257896651709457,0.04384088588950252,0.04384088588950252,nan,0.016847991403940554,0.0027874473795053735,0.016847991403940554,0.016847991403940554,nan,0.010652411130185335,-0.9060031192173017,0.010652411130185335,0.010652411130185335,nan,0.0015034286437520805,0.08572480767732238,0.0015034286437520805,0.0015034286437520805,nan
2.85,1.1618513430003077,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.006875076796859503,-0.0016907902900129557,0.04775651544332504,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.034904743870571034,0.034904743870571034,0.952269803854667,0.034904743870571034,nan,0.028802091255784035,-0.0060310205444693565,0.1173483207821846,0.12098166001470148,-0.0193275120765263,0.027415428531261325,-0.045731069612404626,0.00043696368811652064,0.0058753155171871185,0.003010286018252372,-0.045731069612404626,0.0,0.0,6.7750106591392205,False,False,0.2610000000000001,0.7759002480015624,2,-0.11824624285969065,-0.0567784676360341,-0.11824624285969065,-0.11824624285969065,nan,0.01935140834568827,0.00506280214384249,0.01935140834568827,0.01935140834568827,nan,0.04398031916843603,0.01197664866205155,0.04398031916843603,0.04398031916843603,nan,0.01683509817897466,0.0037090473280697693,0.01683509817897466,0.01683509817897466,nan,0.010244274889200433,-0.9110914664846245,0.010244274889200433,0.010244274889200433,nan,-0.0009874570623473744,0.08559422770394882,-0.0009874570623473744,-0.0009874570623473744,nan
2.89,1.2451809529993625,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.007783161010593176,-0.0018380553228780627,0.05281956493854523,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.040050199544296214,0.040050199544296214,0.9472141957371065,0.040050199544296214,nan,0.03121158666908741,-0.006666611880064011,0.1219039261341095,0.1260125948596877,-0.019324019285009177,0.027557074752805243,-0.04558427058972535,-0.001206742599606514,0.0032890122383832936,0.0022169821895658966,-0.045584270589725355,0.0,0.0,6.898359555466449,False,False,0.30100000000000016,0.8577633610002522,2,-0.12039908722930193,-0.056402075324803916,-0.12039908722930193,-0.12039908722930193,nan,0.01929714152575368,-0.0007269993714698836,0.01929714152575368,0.01929714152575368,nan,0.04425973824497209,0.00778490107418334,0.04425973824497209,0.04425973824497209,nan,0.016823509900569356,0.0007383557891254295,0.016823509900569356,0.016823509900569356,nan,0.010118469043342238,-0.0003972186515654452,0.010118469043342238,0.010118469043342238,nan,-0.0009795750888654808,0.08293409020335515,-0.0009795750888654808,-0.0009795750888654808,nan
2.92,1.320844802998181,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.008769040927290916,-0.0020251309033483267,0.05757856369018555,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.044910161558692596,0.044910161558692596,0.9424644082670782,0.044910161558692596,nan,0.0319620780646801,-0.007989177480340004,0.12715259194374084,0.13135137239114233,-0.019434740560796873,0.027608783953787026,-0.045664509480370444,-0.0031131922733038664,0.0022183607798069715,0.0005029442254453894,-0.04566450948037045,0.0,0.0,7.020080707705866,False,False,0.33099999999999996,0.9372219430006226,2,-0.12252352210520101,-0.04794518771233595,-0.12252352210520101,-0.12252352210520101,nan,0.01924198301116764,-0.002093648013913516,0.01924198301116764,0.01924198301116764,nan,0.0444294776865668,0.005410212478507913,0.0444294776865668,0.0444294776865668,nan,0.01650466933202921,-0.0026375611874079547,0.01650466933202921,0.01650466933202921,nan,0.00961277891456458,-0.025940617446255188,0.00961277891456458,0.00961277891456458,nan,-0.0006785960238078204,0.050906219584543805,-0.0006785960238078204,-0.0006785960238078204,nan
2.936,1.3983012299977418,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.008769040927290916,-0.0020251309033483267,0.05757856369018555,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.044910161558692596,0.044910161558692596,0.9424644082670782,0.044910161558692596,nan,0.0319620780646801,-0.007989177480340004,0.12715259194374084,0.13135137239114233,-0.019434740560796873,0.027608783953787026,-0.045664509480370444,-0.0031131922733038664,0.0022183607798069715,0.0005029442254453894,-0.04566450948037045,0.0,0.0,7.080291528205477,False,False,0.347,1.0142278020030062,2,-0.12357439916824653,-0.05472074370219933,-0.12357439916824653,-0.12357439916824653,nan,0.01924092180437853,-0.006002262916269803,0.01924092180437853,0.01924092180437853,nan,0.0445618592489172,0.0006386978326814339,0.0445618592489172,0.0445618592489172,nan,0.016469709290238832,-0.007789713571975099,0.016469709290238832,0.016469709290238832,nan,0.00933420607872204,-0.1282815936523803,0.00933420607872204,0.00933420607872204,nan,0.0010311709181234363,0.06404150518169095,0.0010311709181234363,0.0010311709181234363,nan
2.942,1.4728649620010401,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.009184145368635654,-0.002118475968018174,0.059222906827926636,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.04660306607665604,0.04660306607665604,0.9408243063951288,0.04660306607665604,nan,0.03315208479762077,-0.008294527418911457,0.12919345498085022,0.13363685390423063,-0.01950343657952951,0.027700371452038606,-0.0457158116435303,-0.002524623181670904,0.0036951238289475445,0.0018239776836708184,-0.0457158116435303,0.0,0.0,7.080291528205477,False,False,0.3530000000000002,1.0923467820030055,2,-0.12357439916824653,-0.05472074370219933,-0.12357439916824653,-0.12357439916824653,nan,0.01924092180437853,-0.006002262916269803,0.01924092180437853,0.01924092180437853,nan,0.0445618592489172,0.0006386978326814339,0.0445618592489172,0.0445618592489172,nan,0.016469709290238832,-0.007789713571975099,0.016469709290238832,0.016469709290238832,nan,0.00933420607872204,-0.1282815936523803,0.00933420607872204,0.00933420607872204,nan,0.0010311709181234363,0.06404150518169095,0.0010311709181234363,0.0010311709181234363,nan
2.968,1.5448939739981142,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.009859243407845497,-0.0022496047895401716,0.06134594976902008,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.048814138227775535,0.048814138227775535,0.9387085231408668,0.048814138227775535,nan,0.035844944417476654,-0.007544978056102991,0.13077205419540405,0.1358054376401945,-0.01952785831451121,0.027847831933451545,-0.04571932776695586,-0.0010712876683101058,0.00456647202372551,0.003390193916857242,-0.045719327766955864,0.0,0.0,7.1420570159818855,False,False,0.379,1.1637080420005077,2,-0.12465241029404517,-0.05755838753398966,-0.12465241029404517,-0.12465241029404517,nan,0.01922099657326637,-0.003743576555463846,0.01922099657326637,0.01922099657326637,nan,0.04467641611796669,0.0037309204438609436,0.04467641611796669,0.04467641611796669,nan,0.01642044124081199,-0.0032511253737035747,0.01642044124081199,0.01642044124081199,nan,0.009175802751087758,-0.12451618663162517,0.009175802751087758,0.009175802751087758,nan,-0.0007974712709479803,0.06452038088097485,-0.0007974712709479803,-0.0007974712709479803,nan
2.977,1.6214177680012654,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.010348989628255367,-0.0023276570718735456,0.0625968873500824,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.05013448556978361,0.05013448556978361,0.9374631273706311,0.05013448556978361,nan,0.037551745772361755,-0.007216692436486483,0.13178806006908417,0.13722356589539372,-0.019484405286077956,0.0278584104470363,-0.04578206855510359,-0.0010712876683101058,0.00456647202372551,0.003390193916857242,-0.04578206855510358,0.0,0.0,7.20513553429536,False,False,0.3879999999999999,1.2363632090018655,2,-0.12575333812589484,-0.04965114530450221,-0.12575333812589484,-0.12575333812589484,nan,0.01919749763351053,0.0034133618004158223,0.01919749763351053,0.01919749763351053,nan,0.04479582231939627,0.009805333685318968,0.04479582231939627,0.04479582231939627,nan,0.016384699895167998,0.0008319730509324143,0.016384699895167998,0.016384699895167998,nan,0.008856462420518518,-0.8506552356801319,0.008856462420518518,0.008856462420518518,nan,-0.0008293087320465631,0.07392872331512845,-0.0008293087320465631,-0.0008293087320465631,nan
2.9859999999999998,1.697194116000901,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.010348989628255367,-0.0023276570718735456,0.0625968873500824,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.05013448556978361,0.05013448556978361,0.9374631273706311,0.05013448556978361,nan,0.037551745772361755,-0.007216692436486483,0.13178806006908417,0.13722356589539372,-0.019484405286077956,0.0278584104470363,-0.04578206855510359,0.0003789686015807092,0.0036182315088808537,0.0011577133554965253,-0.04578206855510358,0.0,0.0,7.20513553429536,False,False,0.3969999999999998,1.3126779180020094,2,-0.12575333812589484,-0.04965114530450221,-0.12575333812589484,-0.12575333812589484,nan,0.01919749763351053,0.0034133618004158223,0.01919749763351053,0.01919749763351053,nan,0.04479582231939627,0.009805333685318968,0.04479582231939627,0.04479582231939627,nan,0.016384699895167998,0.0008319730509324143,0.016384699895167998,0.016384699895167998,nan,0.008856462420518518,-0.8506552356801319,0.008856462420518518,0.008856462420518518,nan,-0.0008293087320465631,0.07392872331512845,-0.0008293087320465631,-0.0008293087320465631,nan
2.9859999999999998,1.772857670999656,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.010348989628255367,-0.0023276570718735456,0.0625968873500824,0.001221097307279706,-0.0007531113806180656,0.013325505889952183,0.0,0.0,1.0,0.05013448556978361,0.05013448556978361,0.9374631273706311,0.05013448556978361,nan,0.037551745772361755,-0.007216692436486483,0.13178806006908417,0.13722356589539372,-0.019484405286077956,0.0278584104470363,-0.04578206855510359,0.0003789686015807092,0.0036182315088808537,0.0011577133554965253,-0.04578206855510358,0.0,0.0,7.20513553429536,False,False,0.3969999999999998,1.3914762519998476,2,-0.12575333812589484,-0.04965114530450221,-0.12575333812589484,-0.12575333812589484,nan,0.01919749763351053,0.0034133618004158223,0.01919749763351053,0.01919749763351053,nan,0.04479582231939627,0.009805333685318968,0.04479582231939627,0.04479582231939627,nan,0.016384699895167998,0.0008319730509324143,0.016384699895167998,0.016384699895167998,nan,0.008856462420518518,-0.8506552356801319,0.008856462420518518,0.008856462420518518,nan,-0.0008293087320465631,0.07392872331512845,-0.0008293087320465631,-0.0008293087320465631,nan
