t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale
31.5470,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.5980,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.6450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.6940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.7440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.7950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.8460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.9480,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
31.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.0980,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.1460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.2070,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.2740,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.3150,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.3500,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.4020,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.5460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.6010,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.6450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.6980,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.7640,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.8620,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.9200,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
32.9710,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.0080,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.0950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.1440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.1940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.2440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.2950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.3950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.5440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.5940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.6440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.6940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.7440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.8440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.8970,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.9470,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
33.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.0540,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.0950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.1440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.1940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.2440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.2940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.4110,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.4460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.5480,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.5940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.6440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.6940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.7440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.8440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.9440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
34.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.0940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.1450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.1970,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.2500,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.2940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.3950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.4460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.5440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.5940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.6440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.7000,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.7440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.8450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.9440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
35.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.0940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.1460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.1940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.2460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.2940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.3940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.4950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.5450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.5950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.6440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.6940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.7540,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.7960,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
36.8460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
