t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z
14.0190,-0.554820,0.424430,-0.226830,-0.174131,0.056403,-0.226149,0.529499,18.479001,0.185170,-0.554820,0.520430,-0.091830,-0.276973,0.115266,0.000000,-0.063402,-0.046354,-0.000000,0.000000,0.000000,0.000000
14.0690,-0.557981,0.422100,-0.226830,-0.174846,0.055089,-0.226178,0.530556,18.145816,0.183348,-0.557981,0.518100,-0.091830,-0.277426,0.114169,0.000000,-0.063036,-0.046850,-0.000000,0.000000,0.000000,0.000000
14.1190,-0.561124,0.419745,-0.226830,-0.175279,0.054265,-0.226201,0.531462,17.937384,0.180970,-0.561124,0.515745,-0.091830,-0.277876,0.113071,0.000000,-0.062666,-0.047344,-0.000000,0.000000,0.000000,0.000000
14.1690,-0.564248,0.417366,-0.226830,-0.175560,0.053611,-0.226194,0.532350,17.782465,0.178364,-0.564248,0.513366,-0.091830,-0.278321,0.111971,0.000000,-0.062292,-0.047835,-0.000000,0.000000,0.000000,0.000000
14.2190,-0.567353,0.414962,-0.226830,-0.176184,0.052366,-0.226333,0.533375,17.455101,0.176440,-0.567353,0.510962,-0.091830,-0.278761,0.110870,0.000000,-0.061915,-0.048323,-0.000000,0.000000,0.000000,0.000000
14.2690,-0.570439,0.412534,-0.226830,-0.176963,0.051002,-0.226071,0.534350,17.142470,0.174563,-0.570439,0.508534,-0.091830,-0.279198,0.109767,0.000000,-0.061533,-0.048807,-0.000000,0.000000,0.000000,0.000000
14.3190,-0.573506,0.410081,-0.226830,-0.177272,0.050285,-0.226131,0.535215,16.966514,0.172007,-0.573506,0.506081,-0.091830,-0.279629,0.108662,0.000000,-0.061148,-0.049289,-0.000000,0.000000,0.000000,0.000000
14.3690,-0.576554,0.407605,-0.226830,-0.177522,0.049657,-0.226089,0.536054,16.827653,0.169315,-0.576554,0.503605,-0.091830,-0.280057,0.107555,0.000000,-0.060759,-0.049768,-0.000000,0.000000,0.000000,0.000000
14.4190,-0.579582,0.405105,-0.226830,-0.178086,0.048436,-0.226158,0.537040,16.530226,0.167286,-0.579582,0.501105,-0.091830,-0.280480,0.106447,0.000000,-0.060366,-0.050244,-0.000000,0.000000,0.000000,0.000000
14.4690,-0.582590,0.402581,-0.226830,-0.178512,0.047576,-0.226213,0.537874,16.306696,0.164874,-0.582590,0.498581,-0.091830,-0.280899,0.105337,0.000000,-0.059970,-0.050716,-0.000000,0.000000,0.000000,0.000000
14.5190,-0.585579,0.400033,-0.226830,-0.179160,0.046259,-0.226210,0.538826,15.987923,0.162921,-0.585579,0.496033,-0.091830,-0.281313,0.104225,0.000000,-0.059570,-0.051186,-0.000000,0.000000,0.000000,0.000000
14.5690,-0.588547,0.397462,-0.226830,-0.179556,0.045413,-0.226180,0.539642,15.789475,0.160444,-0.588547,0.493462,-0.091830,-0.281723,0.103112,0.000000,-0.059166,-0.051652,-0.000000,0.000000,0.000000,0.000000
14.6190,-0.591495,0.394868,-0.226830,-0.180175,0.044108,-0.226152,0.540571,15.486006,0.158444,-0.591495,0.490868,-0.091830,-0.282129,0.101997,0.000000,-0.058758,-0.052115,-0.000000,0.000000,0.000000,0.000000
14.6690,-0.594423,0.392251,-0.226830,-0.180704,0.042887,-0.226270,0.541497,15.180585,0.156373,-0.594423,0.488251,-0.091830,-0.282530,0.100881,0.000000,-0.058347,-0.052575,-0.000000,0.000000,0.000000,0.000000
14.7190,-0.597330,0.389610,-0.226830,-0.181053,0.042106,-0.226152,0.542260,15.016195,0.153769,-0.597330,0.485610,-0.091830,-0.282926,0.099763,0.000000,-0.057932,-0.053031,-0.000000,0.000000,0.000000,0.000000
14.7690,-0.600216,0.386948,-0.226830,-0.181298,0.041425,-0.226243,0.543027,14.848387,0.151099,-0.600216,0.482948,-0.091830,-0.283319,0.098644,0.000000,-0.057514,-0.053485,-0.000000,0.000000,0.000000,0.000000
14.8190,-0.603081,0.384262,-0.226830,-0.181842,0.040184,-0.226154,0.543905,14.575599,0.148965,-0.603081,0.480262,-0.091830,-0.283706,0.097523,0.000000,-0.057092,-0.053935,-0.000000,0.000000,0.000000,0.000000
14.8700,-0.605982,0.381500,-0.226830,-0.182642,0.038650,-0.225884,0.544760,14.249015,0.147045,-0.605982,0.477500,-0.091830,-0.284097,0.096378,0.000000,-0.056658,-0.054390,-0.000000,0.000000,0.000000,0.000000
14.9190,-0.608748,0.378824,-0.226830,-0.182863,0.037923,-0.226201,0.545520,14.040640,0.144531,-0.608748,0.474824,-0.091830,-0.284469,0.095276,0.000000,-0.056238,-0.054825,-0.000000,0.000000,0.000000,0.000000
14.9690,-0.611549,0.376072,-0.226830,-0.183070,0.037271,-0.226188,0.546242,13.904760,0.141770,-0.611549,0.472072,-0.091830,-0.284843,0.094151,0.000000,-0.055806,-0.055265,-0.000000,0.000000,0.000000,0.000000
15.0190,-0.614329,0.373297,-0.226830,-0.183606,0.036003,-0.226131,0.547074,13.624692,0.139643,-0.614329,0.469297,-0.091830,-0.285213,0.093024,0.000000,-0.055370,-0.055702,-0.000000,0.000000,0.000000,0.000000
15.0690,-0.617086,0.370502,-0.226830,-0.184052,0.035032,-0.226065,0.547776,13.411364,0.137217,-0.617086,0.466502,-0.091830,-0.285579,0.091896,0.000000,-0.054931,-0.056135,-0.000000,0.000000,0.000000,0.000000
15.1190,-0.619822,0.367684,-0.226830,-0.184103,0.033581,-0.225312,0.549070,13.235122,0.134819,-0.619822,0.463684,-0.091830,-0.285940,0.090766,0.000000,-0.054488,-0.056564,-0.000000,0.000000,0.000000,0.000000
15.1690,-0.622535,0.364845,-0.226830,-0.184471,0.032156,-0.225264,0.550077,12.918687,0.132751,-0.622535,0.460845,-0.091830,-0.286296,0.089635,0.000000,-0.054042,-0.056991,-0.000000,0.000000,0.000000,0.000000
15.2240,-0.625494,0.361698,-0.226830,-0.184954,0.031166,-0.225239,0.550753,12.676734,0.130013,-0.625494,0.457698,-0.091830,-0.286683,0.088389,0.000000,-0.053548,-0.057455,-0.000000,0.000000,0.000000,0.000000
15.2690,-0.627894,0.359104,-0.226830,-0.185813,0.029745,-0.225132,0.551285,12.331577,0.128426,-0.627894,0.455104,-0.091830,-0.286996,0.087369,0.000000,-0.053141,-0.057832,-0.000000,0.000000,0.000000,0.000000
15.3190,-0.630540,0.356202,-0.226830,-0.186520,0.028837,-0.225031,0.551657,12.107602,0.126002,-0.630540,0.452202,-0.091830,-0.287339,0.086234,0.000000,-0.052685,-0.058248,-0.000000,0.000000,0.000000,0.000000
15.3690,-0.633163,0.353279,-0.226830,-0.187688,0.027585,-0.225121,0.551840,11.737962,0.124103,-0.633163,0.449279,-0.091830,-0.287678,0.085097,0.000000,-0.052226,-0.058660,-0.000000,0.000000,0.000000,0.000000
15.4200,-0.635814,0.350277,-0.226830,-0.188550,0.026669,-0.225201,0.552060,11.469205,0.121738,-0.635814,0.446277,-0.091830,-0.288019,0.083936,0.000000,-0.051754,-0.059076,-0.000000,0.000000,0.000000,0.000000
15.4750,-0.638647,0.347015,-0.226830,-0.189898,0.025355,-0.225113,0.552126,11.122194,0.119540,-0.638647,0.443015,-0.091830,-0.288381,0.082683,0.000000,-0.051242,-0.059521,-0.000000,0.000000,0.000000,0.000000
15.5200,-0.640943,0.344329,-0.226830,-0.190775,0.024567,-0.225083,0.552179,10.912130,0.117434,-0.640943,0.440329,-0.091830,-0.288673,0.081657,0.000000,-0.050820,-0.059882,-0.000000,0.000000,0.000000,0.000000
15.5690,-0.643422,0.341385,-0.226830,-0.192262,0.023247,-0.224769,0.552052,10.636770,0.115596,-0.643422,0.437385,-0.091830,-0.288987,0.080538,0.000000,-0.050357,-0.060271,-0.000000,0.000000,0.000000,0.000000
15.6190,-0.645928,0.338362,-0.226830,-0.193030,0.022573,-0.225073,0.552124,10.417007,0.113160,-0.645928,0.434362,-0.091830,-0.289303,0.079395,0.000000,-0.049882,-0.060665,-0.000000,0.000000,0.000000,0.000000
15.6690,-0.648410,0.335319,-0.226830,-0.194456,0.021345,-0.224707,0.551958,10.229106,0.111127,-0.648410,0.431319,-0.091830,-0.289615,0.078251,0.000000,-0.049404,-0.061055,-0.000000,0.000000,0.000000,0.000000
15.7190,-0.650868,0.332256,-0.226830,-0.195334,0.020583,-0.224686,0.551957,10.088139,0.108670,-0.650868,0.428256,-0.091830,-0.289922,0.077106,0.000000,-0.048923,-0.061441,-0.000000,0.000000,0.000000,0.000000
15.7700,-0.653351,0.329113,-0.226830,-0.195941,0.020216,-0.225346,0.551944,9.886189,0.106045,-0.653351,0.425113,-0.091830,-0.290230,0.075936,0.000000,-0.048430,-0.061831,-0.000000,0.000000,0.000000,0.000000
15.8240,-0.655952,0.325763,-0.226830,-0.195467,0.020651,-0.225651,0.552395,9.910081,0.102088,-0.655952,0.421763,-0.091830,-0.290552,0.074696,0.000000,-0.047903,-0.062240,-0.000000,0.000000,0.000000,0.000000
15.8710,-0.658192,0.322829,-0.226830,-0.194699,0.021277,-0.225937,0.552956,10.008106,0.098390,-0.658192,0.418829,-0.091830,-0.290827,0.073616,0.000000,-0.047443,-0.062592,-0.000000,0.000000,0.000000,0.000000
15.9200,-0.660505,0.319753,-0.226830,-0.194641,0.020970,-0.225970,0.553446,9.965014,0.095455,-0.660505,0.415753,-0.091830,-0.291110,0.072489,0.000000,-0.046959,-0.062955,-0.000000,0.000000,0.000000,0.000000
15.9700,-0.662841,0.316596,-0.226830,-0.195413,0.019091,-0.225903,0.554075,9.650043,0.093928,-0.662841,0.412596,-0.091830,-0.291395,0.071338,0.000000,-0.046463,-0.063322,-0.000000,0.000000,0.000000,0.000000
16.0270,-0.665473,0.312975,-0.226830,-0.196087,0.017545,-0.225862,0.554620,9.394566,0.091679,-0.665473,0.408975,-0.091830,-0.291713,0.070025,0.000000,-0.045895,-0.063735,-0.000000,0.000000,0.000000,0.000000
16.0690,-0.667392,0.310292,-0.226830,-0.196923,0.015556,-0.225674,0.555168,9.122962,0.090710,-0.667392,0.406292,-0.091830,-0.291944,0.069056,0.000000,-0.045473,-0.064037,-0.000000,0.000000,0.000000,0.000000
16.1190,-0.669653,0.307081,-0.226830,-0.197554,0.014534,-0.225141,0.555396,9.112101,0.088227,-0.669653,0.403081,-0.091830,-0.292215,0.067901,0.000000,-0.044969,-0.064392,-0.000000,0.000000,0.000000,0.000000
16.1690,-0.671889,0.303853,-0.226830,-0.198456,0.013071,-0.224864,0.555605,8.948600,0.086315,-0.671889,0.399853,-0.091830,-0.292481,0.066746,0.000000,-0.044462,-0.064743,-0.000000,0.000000,0.000000,0.000000
16.2230,-0.674275,0.300347,-0.226830,-0.199145,0.012089,-0.224809,0.555738,8.806638,0.083861,-0.674275,0.396347,-0.091830,-0.292763,0.065497,0.000000,-0.043911,-0.065118,-0.000000,0.000000,0.000000,0.000000
16.2690,-0.676284,0.297344,-0.226830,-0.199800,0.011187,-0.224864,0.555811,8.689329,0.081923,-0.676284,0.393344,-0.091830,-0.292999,0.064432,0.000000,-0.043439,-0.065433,-0.000000,0.000000,0.000000,0.000000
16.3190,-0.678443,0.294064,-0.226830,-0.200901,0.010076,-0.224750,0.555607,8.572522,0.079940,-0.678443,0.390064,-0.091830,-0.293251,0.063274,0.000000,-0.042924,-0.065773,-0.000000,0.000000,0.000000,0.000000
16.3690,-0.680576,0.290767,-0.226830,-0.201124,0.010088,-0.225754,0.555568,8.303350,0.077637,-0.680576,0.386767,-0.091830,-0.293499,0.062114,0.000000,-0.042406,-0.066108,-0.000000,0.000000,0.000000,0.000000
16.4190,-0.682683,0.287453,-0.226830,-0.200620,0.010429,-0.225953,0.555993,8.273025,0.074514,-0.682683,0.383453,-0.091830,-0.293742,0.060954,0.000000,-0.041886,-0.066439,-0.000000,0.000000,0.000000,0.000000
16.4690,-0.684765,0.284123,-0.226830,-0.200696,0.009790,-0.226228,0.556400,8.116811,0.072370,-0.684765,0.380123,-0.091830,-0.293981,0.059793,0.000000,-0.041363,-0.066766,-0.000000,0.000000,0.000000,0.000000
16.5190,-0.686820,0.280777,-0.226830,-0.201306,0.007950,-0.226204,0.556919,7.928087,0.071010,-0.686820,0.376777,-0.091830,-0.294215,0.058630,0.000000,-0.040837,-0.067088,-0.000000,0.000000,0.000000,0.000000
16.5690,-0.688848,0.277414,-0.226830,-0.201782,0.006566,-0.226205,0.557308,7.782857,0.069365,-0.688848,0.373414,-0.091830,-0.294444,0.057467,0.000000,-0.040309,-0.067407,-0.000000,0.000000,0.000000,0.000000
16.6190,-0.690850,0.274036,-0.226830,-0.202372,0.004771,-0.225775,0.557777,7.759737,0.067728,-0.690850,0.370036,-0.091830,-0.294669,0.056303,0.000000,-0.039778,-0.067722,-0.000000,0.000000,0.000000,0.000000
16.6690,-0.692826,0.270642,-0.226830,-0.202608,0.003827,-0.225359,0.558128,7.804166,0.065520,-0.692826,0.366642,-0.091830,-0.294889,0.055138,0.000000,-0.039245,-0.068032,-0.000000,0.000000,0.000000,0.000000
16.7190,-0.694775,0.267233,-0.226830,-0.203086,0.002389,-0.225168,0.558483,7.684701,0.063887,-0.694775,0.363233,-0.091830,-0.295105,0.053973,0.000000,-0.038709,-0.068338,-0.000000,0.000000,0.000000,0.000000
16.7700,-0.696735,0.263740,-0.226830,-0.203568,0.001483,-0.225147,0.558566,7.569535,0.062084,-0.696735,0.359740,-0.091830,-0.295320,0.052783,0.000000,-0.038161,-0.068646,-0.000000,0.000000,0.000000,0.000000
16.8210,-0.698667,0.260231,-0.226830,-0.204483,0.000169,-0.225081,0.558438,7.408691,0.060625,-0.698667,0.356231,-0.091830,-0.295531,0.051592,0.000000,-0.037610,-0.068949,-0.000000,0.000000,0.000000,0.000000
16.8690,-0.700460,0.256915,-0.226830,-0.205208,-0.000740,-0.225108,0.558268,7.284942,0.059188,-0.700460,0.352915,-0.091830,-0.295724,0.050470,0.000000,-0.037089,-0.069231,-0.000000,0.000000,0.000000,0.000000
16.9190,-0.702301,0.253446,-0.226830,-0.206430,-0.002023,-0.225321,0.557812,7.062437,0.058165,-0.702301,0.349446,-0.091830,-0.295921,0.049301,0.000000,-0.036544,-0.069520,-0.000000,0.000000,0.000000,0.000000
16.9690,-0.704114,0.249963,-0.226830,-0.207359,-0.002954,-0.225361,0.557436,6.953733,0.056858,-0.704114,0.345963,-0.091830,-0.296114,0.048132,0.000000,-0.035997,-0.069805,-0.000000,0.000000,0.000000,0.000000
17.0190,-0.705900,0.246465,-0.226830,-0.208751,-0.004361,-0.225409,0.556842,6.865107,0.055911,-0.705900,0.342465,-0.091830,-0.296302,0.046961,0.000000,-0.035447,-0.070086,-0.000000,0.000000,0.000000,0.000000
17.0690,-0.707659,0.242954,-0.226830,-0.210152,-0.005578,-0.225101,0.556134,6.964203,0.054621,-0.707659,0.338954,-0.091830,-0.296485,0.045790,0.000000,-0.034896,-0.070362,-0.000000,0.000000,0.000000,0.000000
17.1190,-0.709390,0.239429,-0.226830,-0.210425,-0.005342,-0.225512,0.555770,6.969623,0.053445,-0.709390,0.335429,-0.091830,-0.296663,0.044618,0.000000,-0.034342,-0.070634,-0.000000,0.000000,0.000000,0.000000
17.1700,-0.711127,0.235820,-0.226830,-0.209824,-0.005108,-0.226036,0.556194,6.955399,0.052612,-0.711127,0.331820,-0.091830,-0.296841,0.043422,0.000000,-0.033775,-0.070907,-0.000000,0.000000,0.000000,0.000000
17.2190,-0.712769,0.232339,-0.226830,-0.209674,-0.005584,-0.226177,0.556518,7.042510,0.051962,-0.712769,0.328339,-0.091830,-0.297007,0.042272,0.000000,-0.033228,-0.071164,-0.000000,0.000000,0.000000,0.000000
17.2690,-0.714416,0.228775,-0.226830,-0.209975,-0.007370,-0.226080,0.556979,7.286377,0.051511,-0.714416,0.324775,-0.091830,-0.297172,0.041098,0.000000,-0.032668,-0.071423,-0.000000,0.000000,0.000000,0.000000
17.3200,-0.716067,0.225125,-0.226830,-0.210271,-0.008743,-0.225994,0.557248,7.458290,0.051086,-0.716067,0.321125,-0.091830,-0.297335,0.039900,0.000000,-0.032095,-0.071683,-0.000000,0.000000,0.000000,0.000000
17.3690,-0.717627,0.221607,-0.226830,-0.210635,-0.010503,-0.226059,0.557598,7.580717,0.050988,-0.717627,0.317607,-0.091830,-0.297487,0.038749,0.000000,-0.031543,-0.071928,-0.000000,0.000000,0.000000,0.000000
17.4190,-0.719190,0.218004,-0.226830,-0.210843,-0.011544,-0.226012,0.557771,7.677745,0.050827,-0.719190,0.314004,-0.091830,-0.297638,0.037573,0.000000,-0.030977,-0.072173,-0.000000,0.000000,0.000000,0.000000
17.4700,-0.720755,0.214317,-0.226830,-0.211016,-0.012813,-0.226050,0.558052,7.777008,0.050920,-0.720755,0.310317,-0.091830,-0.297787,0.036373,0.000000,-0.030397,-0.072419,-0.000000,0.000000,0.000000,0.000000
17.5190,-0.722230,0.210763,-0.226830,-0.211150,-0.013701,-0.226006,0.558200,7.874859,0.051088,-0.722230,0.306763,-0.091830,-0.297925,0.035220,0.000000,-0.029839,-0.072651,-0.000000,0.000000,0.000000,0.000000
17.5690,-0.723708,0.207125,-0.226830,-0.211265,-0.014580,-0.226070,0.558347,7.943931,0.051547,-0.723708,0.303125,-0.091830,-0.298062,0.034042,0.000000,-0.029268,-0.072883,-0.000000,0.000000,0.000000,0.000000
17.6190,-0.725157,0.203475,-0.226830,-0.211531,-0.016046,-0.225682,0.558572,8.207907,0.051627,-0.725157,0.299475,-0.091830,-0.298194,0.032864,0.000000,-0.028694,-0.073110,-0.000000,0.000000,0.000000,0.000000
17.6690,-0.726577,0.199814,-0.226830,-0.211614,-0.017207,-0.225383,0.558827,8.386396,0.052003,-0.726577,0.295814,-0.091830,-0.298322,0.031686,0.000000,-0.028119,-0.073334,-0.000000,0.000000,0.000000,0.000000
17.7190,-0.727969,0.196142,-0.226830,-0.211898,-0.017964,-0.225198,0.558724,8.464836,0.052692,-0.727969,0.292142,-0.091830,-0.298445,0.030507,0.000000,-0.027542,-0.073552,-0.000000,0.000000,0.000000,0.000000
17.7700,-0.729359,0.192385,-0.226830,-0.212420,-0.019128,-0.225191,0.558539,8.507535,0.053571,-0.729359,0.288385,-0.091830,-0.298565,0.029304,0.000000,-0.026952,-0.073770,-0.000000,0.000000,0.000000,0.000000
17.8200,-0.730692,0.188691,-0.226830,-0.212891,-0.019892,-0.225295,0.558236,8.512924,0.054783,-0.730692,0.284691,-0.091830,-0.298679,0.028124,0.000000,-0.026372,-0.073980,-0.000000,0.000000,0.000000,0.000000
17.8690,-0.731970,0.185061,-0.226830,-0.213805,-0.021111,-0.225240,0.557678,8.608356,0.055671,-0.731970,0.281061,-0.091830,-0.298786,0.026967,0.000000,-0.025802,-0.074181,-0.000000,0.000000,0.000000,0.000000
17.9190,-0.733246,0.181347,-0.226830,-0.214520,-0.021848,-0.225442,0.557105,8.593953,0.057146,-0.733246,0.277347,-0.091830,-0.298890,0.025786,0.000000,-0.025219,-0.074381,-0.000000,0.000000,0.000000,0.000000
17.9720,-0.734566,0.177399,-0.226830,-0.215776,-0.023169,-0.225558,0.556212,8.702129,0.058366,-0.734566,0.273399,-0.091830,-0.298995,0.024534,0.000000,-0.024598,-0.074588,-0.000000,0.000000,0.000000,0.000000
18.0190,-0.735709,0.173889,-0.226830,-0.216683,-0.024073,-0.225600,0.555498,8.805491,0.059638,-0.735709,0.269889,-0.091830,-0.299084,0.023424,0.000000,-0.024047,-0.074768,-0.000000,0.000000,0.000000,0.000000
18.0690,-0.736897,0.170146,-0.226830,-0.217570,-0.025029,-0.225596,0.554793,8.944121,0.061054,-0.736897,0.266146,-0.091830,-0.299174,0.022242,0.000000,-0.023459,-0.074954,-0.000000,0.000000,0.000000,0.000000
18.1190,-0.738055,0.166394,-0.226830,-0.218012,-0.026734,-0.226226,0.554746,9.113628,0.062809,-0.738055,0.262394,-0.091830,-0.299260,0.021060,0.000000,-0.022870,-0.075136,-0.000000,0.000000,0.000000,0.000000
18.1690,-0.739184,0.162633,-0.226830,-0.218331,-0.028749,-0.226423,0.554900,9.527641,0.064124,-0.739184,0.258633,-0.091830,-0.299341,0.019877,0.000000,-0.022279,-0.075314,-0.000000,0.000000,0.000000,0.000000
18.2190,-0.740283,0.158863,-0.226830,-0.218451,-0.029887,-0.226357,0.554919,9.834837,0.065805,-0.740283,0.254863,-0.091830,-0.299417,0.018694,0.000000,-0.021687,-0.075486,-0.000000,0.000000,0.000000,0.000000
18.2700,-0.741373,0.155009,-0.226830,-0.218324,-0.030781,-0.226290,0.555066,10.114196,0.067829,-0.741373,0.251009,-0.091830,-0.299490,0.017487,0.000000,-0.021081,-0.075658,-0.000000,0.000000,0.000000,0.000000
18.3210,-0.742433,0.151146,-0.226830,-0.218188,-0.031273,-0.226266,0.555077,10.252811,0.070212,-0.742433,0.247146,-0.091830,-0.299558,0.016280,0.000000,-0.020475,-0.075824,-0.000000,0.000000,0.000000,0.000000
18.3690,-0.743402,0.147503,-0.226830,-0.218174,-0.032378,-0.226260,0.555177,10.470855,0.072109,-0.743402,0.243503,-0.091830,-0.299618,0.015144,0.000000,-0.019902,-0.075976,-0.000000,0.000000,0.000000,0.000000
18.4190,-0.744382,0.143700,-0.226830,-0.218291,-0.033290,-0.225782,0.555066,10.755175,0.073920,-0.744382,0.239700,-0.091830,-0.299675,0.013960,0.000000,-0.019305,-0.076130,-0.000000,0.000000,0.000000,0.000000
18.4690,-0.745332,0.139890,-0.226830,-0.218263,-0.033758,-0.225576,0.554939,10.898686,0.076329,-0.745332,0.235890,-0.091830,-0.299728,0.012776,0.000000,-0.018706,-0.076280,-0.000000,0.000000,0.000000,0.000000
18.5240,-0.746343,0.135690,-0.226830,-0.218317,-0.034568,-0.225304,0.554799,11.099986,0.078800,-0.746343,0.231690,-0.091830,-0.299781,0.011473,0.000000,-0.018047,-0.076438,-0.000000,0.000000,0.000000,0.000000
18.5690,-0.747143,0.132247,-0.226830,-0.218653,-0.035557,-0.225231,0.554493,11.300711,0.080625,-0.747143,0.228247,-0.091830,-0.299819,0.010407,0.000000,-0.017506,-0.076564,-0.000000,0.000000,0.000000,0.000000
18.6200,-0.748020,0.128339,-0.226830,-0.219102,-0.036329,-0.225183,0.553961,11.463743,0.082967,-0.748020,0.224339,-0.091830,-0.299859,0.009199,0.000000,-0.016892,-0.076702,-0.000000,0.000000,0.000000,0.000000
18.6690,-0.748834,0.124577,-0.226830,-0.219963,-0.037489,-0.225115,0.553148,11.722976,0.084774,-0.748834,0.220577,-0.091830,-0.299892,0.008038,0.000000,-0.016301,-0.076830,-0.000000,0.000000,0.000000,0.000000
18.7190,-0.749633,0.120733,-0.226830,-0.220614,-0.038375,-0.225092,0.552431,11.920548,0.086969,-0.749633,0.216733,-0.091830,-0.299922,0.006853,0.000000,-0.015697,-0.076955,-0.000000,0.000000,0.000000,0.000000
18.7690,-0.750403,0.116882,-0.226830,-0.221258,-0.039175,-0.225091,0.551680,12.117086,0.089267,-0.750403,0.212882,-0.091830,-0.299946,0.005668,0.000000,-0.015092,-0.077076,-0.000000,0.000000,0.000000,0.000000
18.8190,-0.751143,0.113025,-0.226830,-0.221694,-0.041106,-0.226057,0.551428,12.353841,0.091341,-0.751143,0.209025,-0.091830,-0.299967,0.004483,0.000000,-0.014487,-0.077192,-0.000000,0.000000,0.000000,0.000000
18.8690,-0.751852,0.109163,-0.226830,-0.222022,-0.043866,-0.226254,0.551487,12.918121,0.092418,-0.751852,0.205163,-0.091830,-0.299982,0.003297,0.000000,-0.013880,-0.077304,-0.000000,0.000000,0.000000,0.000000
18.9270,-0.752636,0.104676,-0.226830,-0.222234,-0.046213,-0.226266,0.551448,13.433362,0.094254,-0.752636,0.200676,-0.091830,-0.299994,0.001923,0.000000,-0.013175,-0.077427,-0.000000,0.000000,0.000000,0.000000
18.9690,-0.753179,0.101422,-0.226830,-0.222204,-0.047022,-0.226194,0.551335,13.623105,0.096293,-0.753179,0.197422,-0.091830,-0.299999,0.000927,0.000000,-0.012664,-0.077512,-0.000000,0.000000,0.000000,0.000000
19.0190,-0.753797,0.097544,-0.226830,-0.222032,-0.047297,-0.226291,0.551138,13.664681,0.099413,-0.753797,0.193544,-0.091830,-0.300000,-0.000258,0.000000,-0.012055,-0.077609,-0.000000,0.000000,0.000000,0.000000
19.0730,-0.754430,0.093350,-0.226830,-0.221813,-0.047780,-0.226211,0.550998,13.779858,0.102588,-0.754430,0.189350,-0.091830,-0.299996,-0.001538,0.000000,-0.011396,-0.077709,-0.000000,0.000000,0.000000,0.000000
19.1190,-0.754942,0.089774,-0.226830,-0.221723,-0.048413,-0.226263,0.550833,13.908582,0.105157,-0.754942,0.185774,-0.091830,-0.299988,-0.002629,0.000000,-0.010834,-0.077789,-0.000000,0.000000,0.000000,0.000000
19.1690,-0.755468,0.085882,-0.226830,-0.221376,-0.049188,-0.225637,0.550908,14.131034,0.107682,-0.755468,0.181882,-0.091830,-0.299976,-0.003814,0.000000,-0.010223,-0.077872,-0.000000,0.000000,0.000000,0.000000
19.2190,-0.755964,0.081987,-0.226830,-0.221196,-0.049622,-0.225553,0.550726,14.208884,0.110680,-0.755964,0.177987,-0.091830,-0.299958,-0.004999,0.000000,-0.009611,-0.077950,-0.000000,0.000000,0.000000,0.000000
19.2790,-0.756518,0.077307,-0.226830,-0.221246,-0.050390,-0.225476,0.550295,14.351339,0.114001,-0.756518,0.173307,-0.091830,-0.299931,-0.006421,0.000000,-0.008876,-0.078037,-0.000000,0.000000,0.000000,0.000000
19.3240,-0.756905,0.073794,-0.226830,-0.221461,-0.051011,-0.225392,0.549799,14.481605,0.116381,-0.756905,0.169794,-0.091830,-0.299907,-0.007488,0.000000,-0.008324,-0.078097,-0.000000,0.000000,0.000000,0.000000
19.3690,-0.757268,0.070278,-0.226830,-0.221993,-0.051995,-0.225323,0.549065,14.688632,0.118348,-0.757268,0.166278,-0.091830,-0.299878,-0.008554,0.000000,-0.007772,-0.078154,-0.000000,0.000000,0.000000,0.000000
19.4190,-0.757641,0.066369,-0.226830,-0.222454,-0.052540,-0.225584,0.548239,14.758143,0.121171,-0.757641,0.162369,-0.091830,-0.299842,-0.009739,0.000000,-0.007158,-0.078213,-0.000000,0.000000,0.000000,0.000000
19.4690,-0.757983,0.062457,-0.226830,-0.223438,-0.053573,-0.225574,0.546994,14.970295,0.123272,-0.757983,0.158457,-0.091830,-0.299801,-0.010923,0.000000,-0.006543,-0.078267,-0.000000,0.000000,0.000000,0.000000
19.5190,-0.758295,0.058543,-0.226830,-0.224114,-0.054379,-0.225597,0.545987,15.131495,0.125699,-0.758295,0.154543,-0.091830,-0.299756,-0.012108,0.000000,-0.005928,-0.078316,-0.000000,0.000000,0.000000,0.000000
19.5740,-0.758603,0.054234,-0.226830,-0.225145,-0.055615,-0.225683,0.544652,15.377008,0.127982,-0.758603,0.150234,-0.091830,-0.299700,-0.013410,0.000000,-0.005252,-0.078364,-0.000000,0.000000,0.000000,0.000000
19.6200,-0.758831,0.050628,-0.226830,-0.225851,-0.056402,-0.225578,0.543622,15.571372,0.130094,-0.758831,0.146628,-0.091830,-0.299649,-0.014500,0.000000,-0.004685,-0.078400,-0.000000,0.000000,0.000000,0.000000
19.6690,-0.759046,0.046786,-0.226830,-0.226684,-0.057021,-0.226088,0.542389,15.687081,0.132716,-0.759046,0.142786,-0.091830,-0.299591,-0.015660,0.000000,-0.004082,-0.078434,-0.000000,0.000000,0.000000,0.000000
