t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale
13.5020,-0.287234,0.075290,-0.234532,-0.083780,-0.516724,0.024934,0.677640,17.398688,0.515512,-0.464315,0.620855,-0.354625,-0.027251,0.096215,-0.035205,-0.000000,0.000000,0.000000,0.174100,-0.445557,0.257037,2.985800,0.000000
13.5530,-0.287234,0.075290,-0.234532,-0.088025,-0.512531,0.028586,0.674128,17.501999,0.514344,-0.460006,0.615949,-0.358248,-0.026713,0.096366,-0.035649,-0.000000,0.000000,0.000000,0.172008,-0.444633,0.260173,2.985800,0.000000
13.6030,-0.287234,0.075290,-0.234532,-0.089662,-0.513710,0.032680,0.676283,17.565840,0.517103,-0.458301,0.616696,-0.362364,-0.026360,0.096463,-0.036153,-0.000000,0.000000,0.000000,0.170306,-0.450157,0.268344,2.985800,0.000000
13.6550,-0.287234,0.075290,-0.234532,-0.090338,-0.519278,0.038239,0.683142,17.702569,0.523791,-0.457541,0.621448,-0.367876,-0.025983,0.096565,-0.036828,-0.000000,0.000000,0.000000,0.168829,-0.451018,0.272353,2.985800,0.000000
13.7060,-0.287234,0.075290,-0.234532,-0.093769,-0.518257,0.044469,0.683790,17.778405,0.525963,-0.454009,0.619710,-0.374205,-0.025417,0.096716,-0.037603,-0.000000,0.000000,0.000000,0.165517,-0.447273,0.276360,2.985800,0.000000
13.7520,-0.287234,0.075290,-0.234532,-0.096593,-0.516760,0.048625,0.683407,17.852964,0.526953,-0.451142,0.617696,-0.378348,-0.024982,0.096829,-0.038111,-0.000000,0.000000,0.000000,0.163049,-0.446299,0.280478,2.985800,0.000000
13.8020,-0.287234,0.075290,-0.234532,-0.098822,-0.518483,0.055018,0.686953,17.936517,0.531236,-0.449294,0.618188,-0.382809,-0.024613,0.096924,-0.038657,-0.000000,0.000000,0.000000,0.161334,-0.449519,0.287697,2.985800,0.000000
13.8530,-0.287234,0.075290,-0.234532,-0.099023,-0.522612,0.059288,0.692272,18.018886,0.536211,-0.448547,0.622469,-0.389002,-0.024273,0.097009,-0.039416,-0.000000,0.000000,0.000000,0.160525,-0.451583,0.292949,2.985800,0.000000
13.9020,-0.287234,0.075290,-0.234532,-0.099776,-0.523457,0.062835,0.694309,18.101781,0.538340,-0.447759,0.622873,-0.392481,-0.024108,0.097051,-0.039842,-0.000000,0.000000,0.000000,0.158194,-0.447216,0.295676,2.985800,0.000000
13.9520,-0.287234,0.075290,-0.234532,-0.102864,-0.518509,0.067198,0.691109,18.207114,0.536668,-0.444580,0.617201,-0.396864,-0.023774,0.097133,-0.040379,-0.000000,0.000000,0.000000,0.156997,-0.445507,0.298286,2.985800,0.000000
14.0020,-0.287234,0.075290,-0.234532,-0.103311,-0.518741,0.069528,0.692209,18.278705,0.537802,-0.444081,0.616938,-0.399183,-0.023692,0.097153,-0.040663,-0.000000,0.000000,0.000000,0.157810,-0.450242,0.304333,2.985800,0.000000
14.0610,-0.287234,0.075290,-0.234532,-0.102250,-0.523982,0.074243,0.699062,18.389459,0.543438,-0.445045,0.621532,-0.403865,-0.023663,0.097160,-0.041237,-0.000000,0.000000,0.000000,0.158319,-0.452158,0.305611,2.985800,0.000000
14.1020,-0.287234,0.075290,-0.234532,-0.102691,-0.523541,0.076053,0.699369,18.421231,0.543835,-0.444506,0.620728,-0.405755,-0.023599,0.097176,-0.041468,-0.000000,0.000000,0.000000,0.155402,-0.444740,0.307980,2.985800,0.000000
14.1520,-0.287234,0.075290,-0.234532,-0.105049,-0.518215,0.079203,0.695607,18.583737,0.541282,-0.442087,0.614604,-0.408746,-0.023422,0.097218,-0.041835,-0.000000,0.000000,0.000000,0.154617,-0.442877,0.310057,2.985800,0.000000
14.2030,-0.287234,0.075290,-0.234532,-0.105317,-0.518246,0.081067,0.696406,18.605935,0.542056,-0.441718,0.614259,-0.410766,-0.023367,0.097232,-0.042082,-0.000000,0.000000,0.000000,0.155175,-0.446395,0.313661,2.985800,0.000000
14.2520,-0.287234,0.075290,-0.234532,-0.104541,-0.522399,0.083623,0.701307,18.732581,0.546166,-0.442410,0.617685,-0.413193,-0.023342,0.097238,-0.042379,-0.000000,0.000000,0.000000,0.154675,-0.446301,0.315021,2.985800,0.000000
14.3030,-0.287234,0.075290,-0.234532,-0.104936,-0.522608,0.084909,0.701967,18.780350,0.546947,-0.441910,0.617591,-0.414553,-0.023252,0.097259,-0.042546,-0.000000,0.000000,0.000000,0.153373,-0.443133,0.315369,2.985800,0.000000
14.3520,-0.287234,0.075290,-0.234532,-0.107663,-0.516944,0.085885,0.696888,18.887570,0.543567,-0.439073,0.611264,-0.415559,-0.022998,0.097319,-0.042669,-0.000000,0.000000,0.000000,0.150828,-0.439033,0.316671,2.985800,0.000000
14.4020,-0.287234,0.075290,-0.234532,-0.108614,-0.516465,0.086507,0.696524,18.952022,0.543761,-0.438062,0.610323,-0.416203,-0.022847,0.097355,-0.042748,-0.000000,0.000000,0.000000,0.150647,-0.439839,0.316571,2.985800,0.000000
14.4520,-0.287234,0.075290,-0.234532,-0.108604,-0.518877,0.086318,0.698490,19.105131,0.545731,-0.438031,0.611885,-0.415918,-0.022770,0.097373,-0.042713,-0.000000,0.000000,0.000000,0.149862,-0.438940,0.315240,2.985800,0.000000
14.5020,-0.287234,0.075290,-0.234532,-0.110950,-0.513675,0.084055,0.692425,19.194211,0.541457,-0.437096,0.610230,-0.414772,-0.022665,0.097398,-0.042573,-0.000000,0.000000,0.000000,0.147480,-0.432447,0.313436,2.985800,0.000000
14.5520,-0.287234,0.075290,-0.234532,-0.112631,-0.509040,0.082241,0.687222,19.226825,0.537559,-0.433799,0.601076,-0.411939,-0.022435,0.097451,-0.042226,-0.000000,0.000000,0.000000,0.145911,-0.428000,0.311593,2.985800,0.000000
14.6030,-0.287234,0.075290,-0.234532,-0.113499,-0.506978,0.081199,0.684767,19.330397,0.535789,-0.432845,0.598629,-0.410782,-0.022358,0.097469,-0.042084,-0.000000,0.000000,0.000000,0.145687,-0.426840,0.309926,2.985800,0.000000
14.6520,-0.287234,0.075290,-0.234532,-0.113082,-0.507339,0.079167,0.684246,19.417994,0.535209,-0.433143,0.598411,-0.408752,-0.022427,0.097453,-0.041835,-0.000000,0.000000,0.000000,0.146127,-0.426837,0.307131,2.985800,0.000000
14.7020,-0.287234,0.075290,-0.234532,-0.112816,-0.507476,0.076993,0.683437,19.463977,0.534458,-0.433362,0.598127,-0.406663,-0.022483,0.097440,-0.041580,-0.000000,0.000000,0.000000,0.143548,-0.416777,0.301750,2.985800,0.000000
14.7540,-0.287234,0.075290,-0.234532,-0.115274,-0.498096,0.071651,0.672376,19.582014,0.525602,-0.430782,0.588067,-0.401282,-0.022430,0.097452,-0.040920,-0.000000,0.000000,0.000000,0.143040,-0.413542,0.298661,2.985800,0.000000
14.8020,-0.287234,0.075290,-0.234532,-0.115712,-0.495293,0.068474,0.668429,19.628396,0.522290,-0.430274,0.584832,-0.398193,-0.022479,0.097441,-0.040542,-0.000000,0.000000,0.000000,0.143260,-0.412155,0.295398,2.985800,0.000000
14.8520,-0.287234,0.075290,-0.234532,-0.115089,-0.494518,0.063666,0.665761,19.769722,0.519736,-0.430815,0.583293,-0.393290,-0.022662,0.097398,-0.039941,-0.000000,0.000000,0.000000,0.144244,-0.412264,0.291198,2.985800,0.000000
14.9020,-0.287234,0.075290,-0.234532,-0.115128,-0.491780,0.058895,0.661278,19.831934,0.515806,-0.430694,0.580247,-0.388458,-0.022783,0.097370,-0.039349,-0.000000,0.000000,0.000000,0.142585,-0.405831,0.287326,2.985800,0.000000
14.9520,-0.287234,0.075290,-0.234532,-0.117339,-0.483001,0.053017,0.650567,19.906444,0.507198,-0.428337,0.570992,-0.382617,-0.022743,0.097380,-0.038634,-0.000000,0.000000,0.000000,0.140261,-0.395668,0.279165,2.985800,0.000000
15.0020,-0.287234,0.075290,-0.234532,-0.118112,-0.479369,0.049123,0.645530,19.966124,0.503101,-0.427495,0.566958,-0.378697,-0.022764,0.097375,-0.038154,-0.000000,0.000000,0.000000,0.139997,-0.393720,0.275458,2.985800,0.000000
15.0520,-0.287234,0.075290,-0.234532,-0.118067,-0.477566,0.043724,0.641634,20.045993,0.499779,-0.427340,0.564718,-0.373334,-0.022842,0.097356,-0.037497,-0.000000,0.000000,0.000000,0.140530,-0.393384,0.270936,2.985800,0.000000
15.1020,-0.287234,0.075290,-0.234532,-0.117888,-0.476193,0.038716,0.638339,20.113844,0.496936,-0.427423,0.563004,-0.368248,-0.022946,0.097332,-0.036874,-0.000000,0.000000,0.000000,0.137817,-0.384102,0.263141,2.985800,0.000000
15.1520,-0.287234,0.075290,-0.234532,-0.121247,-0.465575,0.029939,0.624525,20.202877,0.486315,-0.423928,0.551838,-0.359509,-0.022757,0.097376,-0.035803,-0.000000,0.000000,0.000000,0.136003,-0.378625,0.258205,2.985800,0.000000
15.2020,-0.287234,0.075290,-0.234532,-0.122670,-0.461765,0.025768,0.619085,20.260644,0.482283,-0.422388,0.547666,-0.355369,-0.022631,0.097405,-0.035296,-0.000000,0.000000,0.000000,0.134878,-0.375206,0.254103,2.985800,0.000000
15.2520,-0.287234,0.075290,-0.234532,-0.122727,-0.459288,0.019160,0.614163,20.360935,0.478169,-0.422207,0.544573,-0.348676,-0.022752,0.097377,-0.034476,-0.000000,0.000000,0.000000,0.134806,-0.371291,0.244830,2.985800,0.000000
15.3020,-0.287234,0.075290,-0.234532,-0.122797,-0.457608,0.014776,0.610880,20.402605,0.475450,-0.422040,0.542581,-0.344362,-0.022818,0.097362,-0.033948,-0.000000,0.000000,0.000000,0.131174,-0.360951,0.238804,2.985800,0.000000
15.3520,-0.287234,0.075290,-0.234532,-0.126245,-0.447733,0.008753,0.598881,20.498947,0.466392,-0.418408,0.532241,-0.338336,-0.022540,0.097427,-0.033209,-0.000000,0.000000,0.000000,0.130705,-0.359096,0.236754,2.985800,0.000000
15.4020,-0.287234,0.075290,-0.234532,-0.127065,-0.444019,0.003421,0.593260,20.573980,0.461939,-0.417506,0.528108,-0.333011,-0.022553,0.097424,-0.032557,-0.000000,0.000000,0.000000,0.130239,-0.354180,0.227616,2.985800,0.000000
15.4520,-0.287234,0.075290,-0.234532,-0.126719,-0.441158,-0.005166,0.587446,20.652267,0.456946,-0.417727,0.524746,-0.324427,-0.022787,0.097369,-0.031506,-0.000000,0.000000,0.000000,0.131040,-0.352704,0.220457,2.985800,0.000000
15.5030,-0.287234,0.075290,-0.234532,-0.126213,-0.438884,-0.012645,0.582698,20.733574,0.452798,-0.418147,0.522032,-0.316921,-0.023036,0.097310,-0.030586,-0.000000,0.000000,0.000000,0.129424,-0.342881,0.209559,2.985800,0.000000
15.5520,-0.287234,0.075290,-0.234532,-0.128036,-0.427940,-0.025151,0.567825,20.847688,0.440651,-0.416196,0.510430,-0.304409,-0.023229,0.097265,-0.029053,-0.000000,0.000000,0.000000,0.128981,-0.336906,0.201529,2.985800,0.000000
15.6020,-0.287234,0.075290,-0.234532,-0.127679,-0.423139,-0.033799,0.560520,20.896738,0.434217,-0.416453,0.505263,-0.295829,-0.023595,0.097176,-0.028002,-0.000000,0.000000,0.000000,0.129218,-0.333973,0.196297,2.985800,0.000000
15.6540,-0.287234,0.075290,-0.234532,-0.126276,-0.419088,-0.045905,0.553080,21.029261,0.427470,-0.417731,0.500578,-0.283607,-0.024194,0.097029,-0.026505,-0.000000,0.000000,0.000000,0.130815,-0.321131,0.171396,2.985800,0.000000
15.7120,-0.287234,0.075290,-0.234532,-0.125804,-0.411472,-0.058601,0.542170,21.114396,0.417949,-0.418049,0.492421,-0.270928,-0.024787,0.096879,-0.024952,-0.000000,0.000000,0.000000,0.130594,-0.314209,0.162568,2.985800,0.000000
15.7530,-0.287234,0.075290,-0.234532,-0.125917,-0.404782,-0.067441,0.533303,21.151792,0.410345,-0.417829,0.485499,-0.262100,-0.025185,0.096777,-0.023871,-0.000000,0.000000,0.000000,0.130797,-0.311918,0.158914,2.985800,0.000000
15.8020,-0.287234,0.075290,-0.234532,-0.125201,-0.399876,-0.076533,0.526309,21.227732,0.404161,-0.418446,0.480238,-0.252980,-0.025699,0.096641,-0.022753,-0.000000,0.000000,0.000000,0.133436,-0.303857,0.137684,2.985800,0.000000
15.8520,-0.287234,0.075290,-0.234532,-0.122826,-0.395292,-0.092362,0.518354,21.289265,0.397031,-0.420670,0.475147,-0.237216,-0.026634,0.096388,-0.020822,-0.000000,0.000000,0.000000,0.134416,-0.303068,0.133494,2.985800,0.000000
15.9020,-0.287234,0.075290,-0.234532,-0.121379,-0.392927,-0.100586,0.514468,21.373513,0.393481,-0.421946,0.472338,-0.228986,-0.027171,0.096238,-0.019814,-0.000000,0.000000,0.000000,0.134218,-0.293649,0.118895,2.985800,0.000000
15.9520,-0.287234,0.075290,-0.234532,-0.121771,-0.382314,-0.117524,0.500471,21.434415,0.382369,-0.421459,0.461358,-0.212068,-0.027874,0.096037,-0.017742,-0.000000,0.000000,0.000000,0.134920,-0.285228,0.101584,2.985800,0.000000
16.0020,-0.287234,0.075290,-0.234532,-0.120550,-0.376529,-0.132519,0.492271,21.548839,0.375894,-0.422154,0.456518,-0.201116,-0.028444,0.095869,-0.016400,-0.000000,0.000000,0.000000,0.135984,-0.281903,0.091518,2.985800,0.000000
16.0520,-0.287234,0.075290,-0.234532,-0.118872,-0.373838,-0.144435,0.488036,21.584014,0.372706,-0.424130,0.451936,-0.185182,-0.029356,0.095594,-0.014448,-0.000000,0.000000,0.000000,0.136895,-0.280646,0.085651,2.985800,0.000000
16.1020,-0.287234,0.075290,-0.234532,-0.118101,-0.371961,-0.152291,0.485184,21.702109,0.370808,-0.424837,0.449528,-0.177215,-0.029752,0.095471,-0.013472,-0.000000,0.000000,0.000000,0.136498,-0.268375,0.062361,2.985800,0.000000
16.1520,-0.287234,0.075290,-0.234532,-0.119000,-0.362459,-0.167705,0.473701,21.754155,0.362712,-0.423733,0.439665,-0.161893,-0.030306,0.095297,-0.011595,-0.000000,0.000000,0.000000,0.136991,-0.265629,0.056021,2.985800,0.000000
16.2020,-0.287234,0.075290,-0.234532,-0.117960,-0.358476,-0.178179,0.469022,21.822296,0.359402,-0.424683,0.435331,-0.151389,-0.030966,0.095085,-0.010308,-0.000000,0.000000,0.000000,0.139124,-0.260779,0.041468,2.985800,0.000000
16.2520,-0.287234,0.075290,-0.234532,-0.115339,-0.354782,-0.192607,0.465046,21.919915,0.356705,-0.427139,0.431122,-0.136960,-0.032057,0.094722,-0.008541,-0.000000,0.000000,0.000000,0.141328,-0.258690,0.031017,2.985800,0.000000
16.3030,-0.287234,0.075290,-0.234532,-0.113012,-0.351944,-0.205398,0.462311,21.987738,0.355229,-0.429379,0.427887,-0.124120,-0.033007,0.094396,-0.006968,-0.000000,0.000000,0.000000,0.141429,-0.251511,0.017387,2.985800,0.000000
16.3530,-0.287234,0.075290,-0.234532,-0.113753,-0.344123,-0.217719,0.454187,22.069143,0.350193,-0.428451,0.419656,-0.111795,-0.033574,0.094196,-0.005458,-0.000000,0.000000,0.000000,nan,nan,nan,2.985800,0.000000
