t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale,uav_ref_x,uav_ref_y,uav_ref_z,uav_ref_error
31.5020,0.335293,0.063513,-0.597717,0.281562,-0.052322,-0.447525,0.197136,12.178912,0.185822,0.006840,0.252636,-0.351057,0.005890,-0.008010,-0.024237,-0.000000,0.000000,0.000000,0.328411,-0.093459,-0.111232,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.163086
31.5330,0.335293,0.063513,-0.597717,0.281573,-0.052728,-0.447198,0.197621,12.220179,0.186217,0.006882,0.252972,-0.351485,0.005909,-0.007859,-0.024302,-0.000000,0.000000,0.000000,0.328344,-0.094344,-0.110750,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.163478
31.5750,0.335293,0.063513,-0.597717,0.281677,-0.054244,-0.446655,0.198901,12.321762,0.187093,0.006888,0.254409,-0.352258,0.005911,-0.007212,-0.024418,-0.000000,0.000000,0.000000,0.328489,-0.095279,-0.110027,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.164098
31.6270,0.335293,0.063513,-0.597717,0.282149,-0.055676,-0.445078,0.200821,12.454238,0.188649,0.006665,0.255387,-0.353539,0.005811,-0.006772,-0.024610,-0.000000,0.000000,0.000000,0.328926,-0.096959,-0.107718,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.165259
31.6750,0.335293,0.063513,-0.597717,0.282654,-0.056606,-0.443670,0.202312,12.515647,0.189899,0.006130,0.256773,-0.355626,0.005570,-0.006149,-0.024923,-0.000000,0.000000,0.000000,0.329888,-0.097731,-0.105461,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.167172
31.7260,0.335293,0.063513,-0.597717,0.283421,-0.057063,-0.442172,0.203528,12.577634,0.190970,0.005405,0.257244,-0.357256,0.005244,-0.005936,-0.025167,-0.000000,0.000000,0.000000,0.330328,-0.098430,-0.103950,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.168703
31.7750,0.335293,0.063513,-0.597717,0.284148,-0.058540,-0.439767,0.206061,12.622762,0.193146,0.004682,0.258664,-0.359794,0.004919,-0.005297,-0.025548,-0.000000,0.000000,0.000000,0.331111,-0.100607,-0.101153,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.171076
31.8250,0.335293,0.063513,-0.597717,0.284853,-0.060845,-0.437673,0.208862,12.689117,0.195321,0.004182,0.260120,-0.361564,0.004694,-0.004642,-0.025814,-0.000000,0.000000,0.000000,0.331750,-0.102170,-0.099629,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.172714
31.8760,0.335293,0.063513,-0.597717,0.285550,-0.062518,-0.436351,0.210707,12.769365,0.196655,0.003230,0.262169,-0.363762,0.004265,-0.003720,-0.026143,-0.000000,0.000000,0.000000,0.332952,-0.103568,-0.097025,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.174741
31.9250,0.335293,0.063513,-0.597717,0.286499,-0.063737,-0.434861,0.212357,12.917924,0.197894,0.002341,0.263081,-0.365692,0.003865,-0.003310,-0.026433,-0.000000,0.000000,0.000000,0.333545,-0.104684,-0.095650,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.176581
31.9750,0.335293,0.063513,-0.597717,0.287572,-0.065739,-0.433045,0.214710,12.995562,0.199599,0.001314,0.264941,-0.367725,0.003403,-0.002473,-0.026738,-0.000000,0.000000,0.000000,0.334613,-0.106788,-0.093842,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.178496
32.0250,0.335293,0.063513,-0.597717,0.288211,-0.067190,-0.431988,0.216255,13.022456,0.200672,0.000681,0.266301,-0.368875,0.003118,-0.001861,-0.026910,-0.000000,0.000000,0.000000,0.335186,-0.108282,-0.092867,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.179582
32.0750,0.335293,0.063513,-0.597717,0.289019,-0.069168,-0.430667,0.218292,13.062940,0.202060,-0.000146,0.268134,-0.370351,0.002746,-0.001036,-0.027131,-0.000000,0.000000,0.000000,0.336157,-0.108954,-0.091224,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.180994
32.1250,0.335293,0.063513,-0.597717,0.289726,-0.069596,-0.429661,0.219174,13.103832,0.202766,-0.000864,0.268467,-0.371493,0.002423,-0.000886,-0.027303,-0.000000,0.000000,0.000000,0.336424,-0.109558,-0.090090,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.182109
32.1750,0.335293,0.063513,-0.597717,0.290431,-0.071504,-0.426586,0.222549,13.176028,0.205703,-0.001570,0.270235,-0.374790,0.002105,-0.000090,-0.027797,-0.000000,0.000000,0.000000,0.337014,-0.112101,-0.085583,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.185375
32.2250,0.335293,0.063513,-0.597717,0.290576,-0.072993,-0.424396,0.225108,13.224061,0.207979,-0.001720,0.271614,-0.377135,0.002037,0.000530,-0.028149,-0.000000,0.000000,0.000000,0.337097,-0.112699,-0.084691,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.187719
32.2750,0.335293,0.063513,-0.597717,0.291084,-0.075416,-0.421775,0.228499,13.369621,0.210758,-0.002164,0.273792,-0.380158,0.001838,0.001510,-0.028603,-0.000000,0.000000,0.000000,0.337864,-0.114934,-0.080365,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.190757
32.3250,0.335293,0.063513,-0.597717,0.291891,-0.076856,-0.418856,0.231470,13.568812,0.213405,-0.002843,0.274952,-0.383588,0.001532,0.002032,-0.029117,-0.000000,0.000000,0.000000,0.338363,-0.115817,-0.078455,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.194196
32.3760,0.335293,0.063513,-0.597717,0.292603,-0.078001,-0.417487,0.233091,13.696603,0.214653,-0.003454,0.275968,-0.385259,0.001257,0.002489,-0.029368,-0.000000,0.000000,0.000000,0.339056,-0.116914,-0.076771,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.195883
32.4250,0.335293,0.063513,-0.597717,0.293259,-0.079349,-0.415998,0.234943,13.791994,0.216089,-0.004048,0.277198,-0.386985,0.000990,0.003043,-0.029627,-0.000000,0.000000,0.000000,0.339783,-0.119127,-0.074120,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.197639
32.4750,0.335293,0.063513,-0.597717,0.293947,-0.081558,-0.413963,0.237741,13.862887,0.218237,-0.004740,0.279267,-0.389235,0.000679,0.003974,-0.029964,-0.000000,0.000000,0.000000,0.340371,-0.119882,-0.072594,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.199962
32.5250,0.335293,0.063513,-0.597717,0.294510,-0.081903,-0.412532,0.238962,13.896207,0.219384,-0.005328,0.279529,-0.390781,0.000414,0.004092,-0.030196,-0.000000,0.000000,0.000000,0.341080,-0.120292,-0.070962,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.201514
32.5750,0.335293,0.063513,-0.597717,0.295472,-0.083054,-0.410181,0.241325,13.985431,0.221423,-0.006281,0.280533,-0.393385,-0.000015,0.004543,-0.030587,-0.000000,0.000000,0.000000,0.342063,-0.122020,-0.067472,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.204161
32.6260,0.335293,0.063513,-0.597717,0.295970,-0.084178,-0.408512,0.243224,14.051864,0.223029,-0.006770,0.281533,-0.395245,-0.000235,0.004994,-0.030866,-0.000000,0.000000,0.000000,0.342718,-0.123248,-0.065495,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.206071
32.6750,0.335293,0.063513,-0.597717,0.296799,-0.086197,-0.406069,0.246219,14.157405,0.225449,-0.007595,0.283319,-0.398003,-0.000606,0.005797,-0.031279,-0.000000,0.000000,0.000000,0.342888,-0.123806,-0.064714,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.208931
32.7250,0.335293,0.063513,-0.597717,0.296948,-0.086815,-0.403774,0.248360,14.285570,0.227608,-0.007712,0.283695,-0.400656,-0.000659,0.005967,-0.031677,-0.000000,0.000000,0.000000,0.343155,-0.124518,-0.061148,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.211603
32.7760,0.335293,0.063513,-0.597717,0.297253,-0.087574,-0.402569,0.249714,14.371965,0.228780,-0.007992,0.284300,-0.402099,-0.000785,0.006239,-0.031894,-0.000000,0.000000,0.000000,0.343325,-0.125673,-0.059400,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.213083
32.8270,0.335293,0.063513,-0.597717,0.297403,-0.088941,-0.401357,0.251466,14.513159,0.230177,-0.008031,0.285185,-0.403317,-0.000803,0.006637,-0.032076,-0.000000,0.000000,0.000000,0.343502,-0.126526,-0.058112,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.214359
32.8770,0.335293,0.063513,-0.597717,0.297549,-0.089602,-0.400506,0.252510,14.540580,0.231064,-0.008209,0.286038,-0.404605,-0.000882,0.007021,-0.032270,-0.000000,0.000000,0.000000,0.343578,-0.126188,-0.057578,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.215705
32.9250,0.335293,0.063513,-0.597717,0.297597,-0.089121,-0.399781,0.252778,14.576805,0.231565,-0.008217,0.285562,-0.405397,-0.000886,0.006807,-0.032389,-0.000000,0.000000,0.000000,0.343393,-0.125941,-0.056920,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.216461
32.9750,0.335293,0.063513,-0.597717,0.297403,-0.089111,-0.398917,0.253479,14.593620,0.232405,-0.008010,0.285546,-0.406298,-0.000793,0.006799,-0.032524,-0.000000,0.000000,0.000000,0.343332,-0.126154,-0.056212,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.217356
33.0260,0.335293,0.063513,-0.597717,0.297401,-0.089739,-0.398490,0.254192,14.620591,0.232957,-0.008092,0.285925,-0.406748,-0.000830,0.006970,-0.032591,-0.000000,0.000000,0.000000,0.343153,-0.127007,-0.056054,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.217833
33.0750,0.335293,0.063513,-0.597717,0.297203,-0.090446,-0.398781,0.254421,14.654556,0.232957,-0.007777,0.286810,-0.406583,-0.000688,0.007368,-0.032566,-0.000000,0.000000,0.000000,0.342588,-0.126775,-0.056276,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.217730
33.1380,0.335293,0.063513,-0.597717,0.296768,-0.089953,-0.399032,0.253992,14.706168,0.232756,-0.007294,0.286288,-0.406441,-0.000471,0.007133,-0.032545,-0.000000,0.000000,0.000000,0.342405,-0.126783,-0.056254,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.217548
33.1770,0.335293,0.063513,-0.597717,0.296385,-0.090045,-0.398930,0.254186,14.730816,0.233009,-0.006873,0.286400,-0.406581,-0.000281,0.007184,-0.032566,-0.000000,0.000000,0.000000,0.342167,-0.126887,-0.056137,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.217694
33.2260,0.335293,0.063513,-0.597717,0.296154,-0.090241,-0.398255,0.254867,14.700831,0.233748,-0.006599,0.286770,-0.407121,-0.000158,0.007350,-0.032647,-0.000000,0.000000,0.000000,0.341596,-0.128192,-0.054518,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.218259
33.2770,0.335293,0.063513,-0.597717,0.295885,-0.091043,-0.397061,0.256327,14.671960,0.235127,-0.006303,0.287705,-0.408199,-0.000025,0.007771,-0.032809,-0.000000,0.000000,0.000000,0.341408,-0.127779,-0.053710,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.219406
33.3250,0.335293,0.063513,-0.597717,0.295728,-0.090543,-0.396213,0.256715,14.670113,0.235807,-0.006114,0.287292,-0.409007,0.000060,0.007585,-0.032930,-0.000000,0.000000,0.000000,0.341377,-0.127684,-0.053174,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.220179
33.3750,0.335293,0.063513,-0.597717,0.295821,-0.090587,-0.395052,0.257640,14.789198,0.236824,-0.006108,0.287290,-0.410421,0.000063,0.007584,-0.033142,-0.000000,0.000000,0.000000,0.341232,-0.128199,-0.051778,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.221589
33.4260,0.335293,0.063513,-0.597717,0.295759,-0.091175,-0.394932,0.258096,14.957935,0.237112,-0.005939,0.287712,-0.410939,0.000139,0.007774,-0.033220,-0.000000,0.000000,0.000000,0.341180,-0.128902,-0.051272,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.222138
33.4760,0.335293,0.063513,-0.597717,0.295770,-0.092221,-0.394211,0.259287,15.021152,0.238034,-0.005928,0.288665,-0.411825,0.000144,0.008203,-0.033353,-0.000000,0.000000,0.000000,0.341181,-0.128874,-0.050481,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.223097
33.5250,0.335293,0.063513,-0.597717,0.295708,-0.091914,-0.393758,0.259469,15.002734,0.238379,-0.005888,0.288387,-0.412236,0.000162,0.008078,-0.033414,-0.000000,0.000000,0.000000,0.341329,-0.129156,-0.049596,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.223485
33.5750,0.335293,0.063513,-0.597717,0.296000,-0.092537,-0.392152,0.261060,14.964137,0.239880,-0.006198,0.289120,-0.413729,0.000022,0.008408,-0.033638,-0.000000,0.000000,0.000000,0.341774,-0.130617,-0.048028,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.225032
33.6250,0.335293,0.063513,-0.597717,0.296321,-0.094019,-0.390870,0.262909,14.974112,0.241313,-0.006481,0.290130,-0.414689,-0.000105,0.008862,-0.033782,-0.000000,0.000000,0.000000,0.341888,-0.132561,-0.046975,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.226075
33.6790,0.335293,0.063513,-0.597717,0.296450,-0.095537,-0.390309,0.264242,15.040456,0.242176,-0.006595,0.292074,-0.415743,-0.000156,0.009737,-0.033940,-0.000000,0.000000,0.000000,0.342034,-0.133048,-0.045908,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.227301
33.7250,0.335293,0.063513,-0.597717,0.296676,-0.096166,-0.389576,0.265163,15.180502,0.242922,-0.006740,0.292561,-0.416810,-0.000222,0.009956,-0.034100,-0.000000,0.000000,0.000000,0.341963,-0.133622,-0.044920,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.228410
33.7750,0.335293,0.063513,-0.597717,0.296632,-0.097267,-0.388187,0.266923,15.263022,0.244476,-0.006633,0.293641,-0.418371,-0.000173,0.010442,-0.034335,-0.000000,0.000000,0.000000,0.341926,-0.134128,-0.044346,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.230071
33.8250,0.335293,0.063513,-0.597717,0.296514,-0.098773,-0.387302,0.268543,15.305306,0.245714,-0.006466,0.295236,-0.419313,-0.000098,0.011160,-0.034476,-0.000000,0.000000,0.000000,0.341491,-0.137179,-0.042513,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.231173
33.8790,0.335293,0.063513,-0.597717,0.296280,-0.100159,-0.386444,0.270087,15.332799,0.246936,-0.006198,0.296692,-0.420204,0.000023,0.011815,-0.034609,-0.000000,0.000000,0.000000,0.341359,-0.137495,-0.041360,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.232219
33.9250,0.335293,0.063513,-0.597717,0.296237,-0.100355,-0.385378,0.271046,15.398977,0.247959,-0.006065,0.297008,-0.421357,0.000082,0.011957,-0.034782,-0.000000,0.000000,0.000000,0.341395,-0.137980,-0.039876,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.233401
33.9750,0.335293,0.063513,-0.597717,0.296279,-0.101042,-0.383498,0.272930,15.466470,0.249815,-0.006013,0.297790,-0.423333,0.000106,0.012309,-0.035079,-0.000000,0.000000,0.000000,0.341307,-0.138277,-0.039384,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.235453
34.0250,0.335293,0.063513,-0.597717,0.296189,-0.101998,-0.382344,0.274424,15.589341,0.251137,-0.005834,0.298723,-0.424745,0.000186,0.012729,-0.035291,-0.000000,0.000000,0.000000,0.341138,-0.140426,-0.036504,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.236965
34.0750,0.335293,0.063513,-0.597717,0.296211,-0.104098,-0.380196,0.277374,15.679234,0.253617,-0.005800,0.300780,-0.427092,0.000202,0.013655,-0.035643,-0.000000,0.000000,0.000000,0.340902,-0.141026,-0.034600,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.239548
34.1260,0.335293,0.063513,-0.597717,0.296091,-0.103853,-0.379360,0.277899,15.773073,0.254345,-0.005609,0.300539,-0.428118,0.000288,0.013546,-0.035797,-0.000000,0.000000,0.000000,0.340717,-0.141235,-0.032638,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.240535
34.1770,0.335293,0.063513,-0.597717,0.295984,-0.104032,-0.377554,0.279443,15.856058,0.256054,-0.005423,0.300748,-0.430079,0.000371,0.013640,-0.036091,-0.000000,0.000000,0.000000,0.340467,-0.141840,-0.031363,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.242508
34.2250,0.335293,0.063513,-0.597717,0.295799,-0.104615,-0.376405,0.280724,15.923491,0.257307,-0.005174,0.301353,-0.431354,0.000484,0.013913,-0.036282,-0.000000,0.000000,0.000000,0.340444,-0.142758,-0.029808,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.243850
34.2750,0.335293,0.063513,-0.597717,0.295871,-0.106008,-0.374409,0.283122,16.010992,0.259447,-0.005185,0.302717,-0.433538,0.000478,0.014526,-0.036610,-0.000000,0.000000,0.000000,0.340723,-0.143009,-0.027639,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.246191
34.3260,0.335293,0.063513,-0.597717,0.296154,-0.105849,-0.373007,0.284095,16.073463,0.260571,-0.005429,0.302522,-0.435079,0.000368,0.014438,-0.036841,-0.000000,0.000000,0.000000,0.340738,-0.142875,-0.026327,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.247693
34.3750,0.335293,0.063513,-0.597717,0.296307,-0.105870,-0.371102,0.285596,16.186036,0.262245,-0.005505,0.302486,-0.437230,0.000334,0.014423,-0.037163,-0.000000,0.000000,0.000000,0.341095,-0.143357,-0.023953,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.249821
34.4250,0.335293,0.063513,-0.597717,0.296813,-0.106628,-0.369199,0.287488,16.301052,0.263993,-0.005802,0.302870,-0.438764,0.000201,0.014595,-0.037394,-0.000000,0.000000,0.000000,0.341522,-0.144028,-0.022391,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.251392
34.4750,0.335293,0.063513,-0.597717,0.297298,-0.107527,-0.367904,0.288985,16.363697,0.265236,-0.006456,0.303876,-0.440892,-0.000093,0.015048,-0.037713,-0.000000,0.000000,0.000000,0.342163,-0.144172,-0.020877,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.253632
34.5250,0.335293,0.063513,-0.597717,0.298042,-0.107052,-0.366317,0.289873,16.412935,0.266306,-0.007220,0.303271,-0.442633,-0.000437,0.014776,-0.037974,-0.000000,0.000000,0.000000,0.342672,-0.143578,-0.019647,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.255281
34.5760,0.335293,0.063513,-0.597717,0.298724,-0.106918,-0.365010,0.290752,16.482612,0.267236,-0.007945,0.302924,-0.444170,-0.000764,0.014620,-0.038204,-0.000000,0.000000,0.000000,0.343534,-0.143465,-0.018006,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.256765
34.6260,0.335293,0.063513,-0.597717,0.299479,-0.107381,-0.363824,0.291880,16.530245,0.268190,-0.008745,0.303200,-0.445530,-0.001124,0.014744,-0.038408,-0.000000,0.000000,0.000000,0.345066,-0.144277,-0.015905,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.258155
34.6750,0.335293,0.063513,-0.597717,0.301105,-0.108738,-0.361901,0.294021,16.575181,0.269766,-0.010456,0.304274,-0.447656,-0.001894,0.015227,-0.038727,-0.000000,0.000000,0.000000,0.346822,-0.143996,-0.013614,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.260424
34.7250,0.335293,0.063513,-0.597717,0.302605,-0.108056,-0.359945,0.295026,16.616642,0.270915,-0.011529,0.303509,-0.449103,-0.002376,0.014883,-0.038944,-0.000000,0.000000,0.000000,0.347866,-0.143669,-0.012196,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.261780
34.7750,0.335293,0.063513,-0.597717,0.303907,-0.108038,-0.358285,0.296214,16.654995,0.272033,-0.013405,0.303101,-0.451623,-0.003221,0.014699,-0.039322,-0.000000,0.000000,0.000000,0.350297,-0.143711,-0.009269,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.264273
34.8250,0.335293,0.063513,-0.597717,0.306061,-0.108719,-0.356023,0.298219,16.718513,0.273633,-0.015004,0.303224,-0.453448,-0.003940,0.014755,-0.039596,-0.000000,0.000000,0.000000,0.351879,-0.144188,-0.007565,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.266147
34.8750,0.335293,0.063513,-0.597717,0.307722,-0.109851,-0.354285,0.300125,16.767891,0.275022,-0.017486,0.304149,-0.456154,-0.005057,0.015171,-0.040000,-0.000000,0.000000,0.000000,0.353510,-0.143982,-0.005446,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.269037
34.9310,0.335293,0.063513,-0.597717,0.308739,-0.109441,-0.352774,0.301024,16.842259,0.276028,-0.018705,0.303191,-0.458027,-0.005606,0.014740,-0.040000,-0.000000,0.000000,0.000000,0.354303,-0.143442,-0.004259,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.270830
34.9750,0.335293,0.063513,-0.597717,0.309494,-0.109139,-0.352177,0.301271,16.894240,0.276293,-0.019590,0.302539,-0.458862,-0.006004,0.014446,-0.040000,-0.000000,0.000000,0.000000,0.355298,-0.142819,-0.003692,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.271622
35.0260,0.335293,0.063513,-0.597717,0.310430,-0.109079,-0.351823,0.301447,16.917247,0.276342,-0.020660,0.302123,-0.459391,-0.006485,0.014259,-0.040000,-0.000000,0.000000,0.000000,0.357056,-0.142512,-0.002795,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.272152
35.0750,0.335293,0.063513,-0.597717,0.311828,-0.109207,-0.351174,0.301938,16.902605,0.276584,-0.022138,0.302081,-0.460070,-0.007150,0.014240,-0.040000,-0.000000,0.000000,0.000000,0.357431,-0.142568,-0.002647,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.272903
35.1250,0.335293,0.063513,-0.597717,0.312442,-0.107630,-0.350651,0.301420,16.863167,0.276535,-0.022722,0.300730,-0.460413,-0.007413,0.013632,-0.040000,-0.000000,0.000000,0.000000,0.358554,-0.140011,-0.001723,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.273124
35.1750,0.335293,0.063513,-0.597717,0.312724,-0.107011,-0.350261,0.301367,16.839904,0.276678,-0.023261,0.299524,-0.460995,-0.007656,0.013089,-0.040000,-0.000000,0.000000,0.000000,0.359257,-0.139553,-0.001473,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.273604
35.2250,0.335293,0.063513,-0.597717,0.313489,-0.106764,-0.349987,0.301397,16.827664,0.276671,-0.023964,0.299066,-0.461244,-0.007972,0.012883,-0.040000,-0.000000,0.000000,0.000000,0.360065,-0.139478,-0.001101,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.273847
35.2750,0.335293,0.063513,-0.597717,0.314032,-0.106977,-0.349802,0.301631,16.835942,0.276746,-0.024771,0.298991,-0.461616,-0.008335,0.012850,-0.040000,-0.000000,0.000000,0.000000,0.360065,-0.139478,-0.001101,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.274262
35.3250,0.335293,0.063513,-0.597717,0.314345,-0.106516,-0.349416,0.301666,16.838575,0.276919,-0.025130,0.298387,-0.462052,-0.008497,0.012578,-0.040000,-0.000000,0.000000,0.000000,0.360730,-0.138709,-0.000178,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.274658
35.3750,0.335293,0.063513,-0.597717,0.314916,-0.106537,-0.348285,0.302571,16.834730,0.277831,-0.025763,0.298238,-0.463230,-0.008782,0.012511,-0.040000,-0.000000,0.000000,0.000000,0.361268,-0.138813,0.000844,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.275855
35.4250,0.335293,0.063513,-0.597717,0.315862,-0.107245,-0.347278,0.303736,16.840717,0.278688,-0.026429,0.298555,-0.463986,-0.009082,0.012653,-0.040000,-0.000000,0.000000,0.000000,0.362620,-0.139676,0.002134,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.276685
35.4770,0.335293,0.063513,-0.597717,0.316830,-0.108103,-0.346474,0.304822,16.869822,0.279384,-0.027764,0.299508,-0.465205,-0.009682,0.013082,-0.040000,-0.000000,0.000000,0.000000,0.363627,-0.140200,0.002979,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.278093
35.5250,0.335293,0.063513,-0.597717,0.317576,-0.108232,-0.345896,0.305326,16.935944,0.279764,-0.028553,0.299451,-0.465979,-0.010037,0.013057,-0.040000,-0.000000,0.000000,0.000000,0.364572,-0.139538,0.004020,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.278917
35.5770,0.335293,0.063513,-0.597717,0.318805,-0.107902,-0.344858,0.305929,16.979458,0.280355,-0.029817,0.299001,-0.467148,-0.010606,0.012854,-0.040000,-0.000000,0.000000,0.000000,0.365373,-0.139544,0.004722,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.280132
35.6260,0.335293,0.063513,-0.597717,0.319474,-0.108234,-0.344175,0.306645,16.993090,0.280905,-0.030538,0.299246,-0.467894,-0.010931,0.012964,-0.040000,-0.000000,0.000000,0.000000,0.366862,-0.140287,0.005943,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.280959
35.6760,0.335293,0.063513,-0.597717,0.320868,-0.109314,-0.343202,0.307986,16.997769,0.281714,-0.032073,0.300125,-0.468958,-0.011621,0.013360,-0.040000,-0.000000,0.000000,0.000000,0.367943,-0.140602,0.006935,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.282241
35.7260,0.335293,0.063513,-0.597717,0.321384,-0.109315,-0.342339,0.308676,17.013903,0.282403,-0.032650,0.300115,-0.469652,-0.011881,0.013356,-0.040000,-0.000000,0.000000,0.000000,0.368130,-0.140320,0.007316,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.282980
35.7750,0.335293,0.063513,-0.597717,0.321770,-0.109376,-0.342051,0.308931,17.039294,0.282594,-0.033172,0.299825,-0.470327,-0.012116,0.013225,-0.040000,-0.000000,0.000000,0.000000,0.368845,-0.140569,0.008270,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.283667
35.8350,0.335293,0.063513,-0.597717,0.322324,-0.109979,-0.341241,0.309915,17.084337,0.283356,-0.033764,0.300257,-0.471279,-0.012382,0.013419,-0.040000,-0.000000,0.000000,0.000000,0.369058,-0.140744,0.008562,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.284711
35.8750,0.335293,0.063513,-0.597717,0.323102,-0.110664,-0.340510,0.310873,17.100994,0.284010,-0.034555,0.300880,-0.472063,-0.012738,0.013700,-0.040000,-0.000000,0.000000,0.000000,0.370304,-0.141180,0.010030,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.285630
35.9250,0.335293,0.063513,-0.597717,0.323539,-0.110537,-0.339875,0.311310,17.116602,0.284479,-0.035010,0.300693,-0.472748,-0.012943,0.013616,-0.040000,-0.000000,0.000000,0.000000,0.370304,-0.141180,0.010030,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.286333
35.9760,0.335293,0.063513,-0.597717,0.323805,-0.109980,-0.338629,0.312023,17.139331,0.285478,-0.035308,0.300061,-0.474067,-0.013077,0.013331,-0.040000,-0.000000,0.000000,0.000000,0.371092,-0.140624,0.012098,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.287602
