sim_time_s,wall_time_s,state,active_position_reference_kind,active_joint_reference_kind,px,py,pz,ref_px,ref_py,ref_pz,hold_ref_px,hold_ref_py,hold_ref_pz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,takeoff_transition_error_m,vx,vy,vz,speed_mps,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,yaw_error_rad,max_joint_error_rad,max_joint_error_to_active_reference_deg,max_joint_error_to_neutral_deg,offboard,armed,mavros_state_age_sim_s,mavros_state_age_wall_s,mavros_state_receive_count,q_shoulder_pan_joint,qd_shoulder_pan_joint,qref_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qref_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qref_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qref_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qref_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qref_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
5.895,2.5892218040000046,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.00047839354374445975,0.0002577565610408783,0.013304432854056358,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.013313593301091468,0.013313593301091468,0.9866957167862253,0.013313593301091468,nan,0.005616662558168173,0.0017977155512198806,0.04295092448592186,0.04335389940582955,-0.019947123940930324,0.024427685768587146,-0.04572731791051804,0.002652460476383567,0.00436568446457386,0.0020585556048899885,-0.04572731791051804,0.0,0.0,4.087544920387905,False,False,0.2239999999999993,0.7699274639999913,1,0.07134111718393843,0.03729265841686771,0.07134111718393843,0.07134111718393843,nan,0.02153870663765023,-0.0012329449147934352,0.02153870663765023,0.02153870663765023,nan,0.0405142327737229,0.005642796845315719,0.0405142327737229,0.0405142327737229,nan,0.018664041976373724,-0.0005207553194098015,0.018664041976373724,0.018664041976373724,nan,-0.007771113997569579,0.06258204510137211,-0.007771113997569579,-0.007771113997569579,nan,0.0006274051494434829,-0.03820090028874918,0.0006274051494434829,0.0006274051494434829,nan
5.91,2.665878448000001,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0006287211435846984,0.0003072821709793061,0.01603112556040287,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.016044473804771867,0.016044473804771867,0.983969123285145,0.016044473804771867,nan,0.006660286337137222,0.0024375554639846087,0.04835811257362366,0.048875434958841196,-0.0199468250130074,0.024583732243404145,-0.045728323032074296,0.002066689310595393,0.005132132209837437,0.0024896662216633554,-0.0457283230320743,0.0,0.0,4.133870007130836,False,False,0.23899999999999988,0.8454960919999905,1,0.07214964247387456,0.03713659945284187,0.07214964247387456,0.07214964247387456,nan,0.021493095503497095,-0.0019219926294586963,0.021493095503497095,0.021493095503497095,nan,0.040596175642472865,0.005113053880620877,0.040596175642472865,0.040596175642472865,nan,0.018603733739926298,-0.001315061486934859,0.018603733739926298,0.018603733739926298,nan,-0.007373455481095803,0.6194117895134463,-0.007373455481095803,-0.007373455481095803,nan,0.0010581479647102654,-0.04720251978359592,0.0010581479647102654,0.0010581479647102654,nan
5.943,2.7410949900000077,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0009392235078848898,0.00038815283915027976,0.022314658388495445,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.022335880402742894,0.022335880402742894,0.9776858697994099,0.022335880402742894,nan,0.008286315947771072,0.0017425763653591275,0.056090231984853745,0.056725776578995406,-0.019962365380431096,0.024993584663478313,-0.04576265901490879,0.00032100622775033116,0.006314935628324747,0.0017375359311699859,-0.04576265901490879,0.0,0.0,4.22634194245825,False,False,0.27199999999999935,0.9201650990000019,1,0.07376358221102919,0.04213229763664228,0.07376358221102919,0.07376358221102919,nan,0.021426210904351706,-0.0018151519122054619,0.021426210904351706,0.021426210904351706,nan,0.04079014198476916,0.00518596826529959,0.04079014198476916,0.04079014198476916,nan,0.018508149778522665,-0.001748594743640948,0.018508149778522665,0.018508149778522665,nan,-0.006832947110576804,0.642161297575099,-0.006832947110576804,-0.006832947110576804,nan,0.0006279645016444846,-0.04910196122250881,0.0006279645016444846,0.0006279645016444846,nan
5.975,2.8145013999999975,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0013494360027834773,0.00042934701195918024,0.027699662372469902,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.02773395597791838,0.02773395597791838,0.9723013688496953,0.02773395597791838,nan,0.01091203186661005,0.0007472271681763232,0.06440603733062744,0.0653281595679302,-0.019942916043545523,0.025290294599633147,-0.04587997271285309,0.0007161772227846086,0.0054700556211173534,0.0007824166677892202,-0.04587997271285309,0.0,0.0,4.272568165445143,False,False,0.3039999999999994,0.9971112340000019,1,0.07457038200291155,0.0423737848226764,0.07457038200291155,0.07457038200291155,nan,0.021402566275611434,-0.0017191774808078793,0.021402566275611434,0.021402566275611434,nan,0.04089658702802179,0.004059774762524422,0.04089658702802179,0.04089658702802179,nan,0.018467139381699305,-0.004041426421861659,0.018467139381699305,0.018467139381699305,nan,-0.0066408784962037615,0.025264441840106455,-0.0066408784962037615,-0.0066408784962037615,nan,-0.0006252163195910043,-0.042249296699809716,-0.0006252163195910043,-0.0006252163195910043,nan
5.986,2.892728777000002,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0013494360027834773,0.00042934701195918024,0.027699662372469902,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.02773395597791838,0.02773395597791838,0.9723013688496953,0.02773395597791838,nan,0.01091203186661005,0.0007472271681763232,0.06440603733062744,0.0653281595679302,-0.019942916043545523,0.025290294599633147,-0.04587997271285309,0.0009840631391853094,0.005544705782085657,-0.0007301019504666335,-0.04587997271285309,0.0,0.0,4.319236892914537,False,False,0.3149999999999995,1.0726910719999978,1,0.07538490495496841,0.04243866077869462,0.07538490495496841,0.07538490495496841,nan,0.021367575745808942,-0.0013241989226644014,0.021367575745808942,0.021367575745808942,nan,0.04099541275854168,0.005617642187344224,0.04099541275854168,0.04099541275854168,nan,0.01842432935059346,-0.0012516938165888052,0.01842432935059346,0.01842432935059346,nan,-0.006567469736133091,0.03776625406671637,-0.006567469736133091,-0.006567469736133091,nan,0.0010658025151766282,-0.03941744044540843,0.0010658025151766282,0.0010658025151766282,nan
5.996,2.968927320000006,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0015345445135608315,0.00044285369222052395,0.02959309332072735,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.02963429565954062,0.02963429565954062,0.9704082210477668,0.02963429565954062,nan,0.011339434422552586,0.0010376212885603309,0.06707889586687088,0.06803850161254546,-0.01992733936110647,0.025471547244534085,-0.04597793116366179,0.0009840631391853094,0.005544705782085657,-0.0007301019504666335,-0.045977931163661785,0.0,0.0,4.319236892914537,False,False,0.3250000000000002,1.1475210170000025,1,0.07538490495496841,0.04243866077869462,0.07538490495496841,0.07538490495496841,nan,0.021367575745808942,-0.0013241989226644014,0.021367575745808942,0.021367575745808942,nan,0.04099541275854168,0.005617642187344224,0.04099541275854168,0.04099541275854168,nan,0.01842432935059346,-0.0012516938165888052,0.01842432935059346,0.01842432935059346,nan,-0.006567469736133091,0.03776625406671637,-0.006567469736133091,-0.006567469736133091,nan,0.0010658025151766282,-0.03941744044540843,0.0010658025151766282,0.0010658025151766282,nan
6.03,3.0480789040000076,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0018530978122726083,0.00047447645920328796,0.032282836735248566,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.0323376178661732,0.0323376178661732,0.967719053845996,0.0323376178661732,nan,0.013681375421583652,0.0014611161313951015,0.0715000331401825,0.07281187837724647,-0.019925534945628254,0.025689699243437066,-0.04607003653257853,0.0010179239325225353,0.005076527129858732,-0.0006695311749354011,-0.04607003653257853,0.0,0.0,4.4098387974326405,False,False,0.0,0.0,2,0.07696620649738684,0.03653084534772953,0.07696620649738684,0.07696620649738684,nan,0.021335598747262985,0.0006244387802974071,0.021335598747262985,0.021335598747262985,nan,0.04120027165170015,0.006802555086037432,0.04120027165170015,0.04120027165170015,nan,0.01826741156072398,0.00012833387624833778,0.01826741156072398,0.01826741156072398,nan,-0.006373903370495704,0.03245793821486319,-0.006373903370495704,-0.006373903370495704,nan,0.0006680226959456803,-0.02637896843711477,0.0006680226959456803,0.0006680226959456803,nan
6.063,3.120786955,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0024601828772574663,0.0005420258967205882,0.03743764013051987,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.03752049854995234,0.03752049854995234,0.962565656425246,0.03752049854995234,nan,0.014887000434100628,0.0017204408068209887,0.0789683386683464,0.08037774076529734,-0.020018340336272117,0.025798319757751393,-0.046089741421357994,-0.0014146962203085423,0.004471269436180592,0.003267062129452824,-0.046089741421357994,0.0,0.0,4.5010277371127225,False,False,0.032999999999999474,0.07532887200000005,2,0.07855775373620677,0.03746124135696745,0.07855775373620677,0.07855775373620677,nan,0.021284104270827164,-0.002048244506391861,0.021284104270827164,0.021284104270827164,nan,0.04138264696486704,0.004269730386208961,0.04138264696486704,0.04138264696486704,nan,0.01814613737070392,-0.0023829469061694003,0.01814613737070392,0.01814613737070392,nan,-0.00614123563431157,0.06364319205223734,-0.00614123563431157,-0.00614123563431157,nan,-0.0005689507436983376,-0.0343423148947151,-0.0005689507436983376,-0.0005689507436983376,nan
6.077,3.200788497000005,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0026945765130221844,0.0005654555861838162,0.039949383586645126,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.0400423507637023,0.0400423507637023,0.9600545643651026,0.0400423507637023,nan,0.015747670084238052,0.0019470378756523132,0.08158164471387863,0.08311043751414592,-0.020037187651644132,0.026033453573711673,-0.04606306983836864,-0.0014146962203085423,0.004471269436180592,0.003267062129452824,-0.04606306983836864,0.0,0.0,4.5010277371127225,False,False,0.04699999999999971,0.15227320700000746,2,0.07855775373620677,0.03746124135696745,0.07855775373620677,0.07855775373620677,nan,0.021284104270827164,-0.002048244506391861,0.021284104270827164,0.021284104270827164,nan,0.04138264696486704,0.004269730386208961,0.04138264696486704,0.04138264696486704,nan,0.01814613737070392,-0.0023829469061694003,0.01814613737070392,0.01814613737070392,nan,-0.00614123563431157,0.06364319205223734,-0.00614123563431157,-0.00614123563431157,nan,-0.0005689507436983376,-0.0343423148947151,-0.0005689507436983376,-0.0005689507436983376,nan
6.084,3.280347247999998,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0026945765130221844,0.0005654555861838162,0.039949383586645126,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.0400423507637023,0.0400423507637023,0.9600545643651026,0.0400423507637023,nan,0.015747670084238052,0.0019470378756523132,0.08158164471387863,0.08311043751414592,-0.020037187651644132,0.026033453573711673,-0.04606306983836864,-7.890902634244412e-05,0.006646249443292618,0.0024736435152590266,-0.04606306983836864,0.0,0.0,4.547570719834669,False,False,0.05399999999999938,0.2302486180000045,2,0.07937008202840357,0.03765006202767715,0.07937008202840357,0.07937008202840357,nan,0.021250603799751744,-0.0020593570004750136,0.021250603799751744,0.021250603799751744,nan,0.041471343704817976,0.004421697302413765,0.041471343704817976,0.041471343704817976,nan,0.01808666295044592,-0.00218913898912187,0.01808666295044592,0.01808666295044592,nan,-0.006006296203816319,0.05371462626807234,-0.006006296203816319,-0.006006296203816319,nan,-0.0005969247555226431,-0.03581728423019324,-0.0005969247555226431,-0.0005969247555226431,nan
6.095,3.355992128000011,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0026945765130221844,0.0005654555861838162,0.039949383586645126,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.0400423507637023,0.0400423507637023,0.9600545643651026,0.0400423507637023,nan,0.015747670084238052,0.0019470378756523132,0.08158164471387863,0.08311043751414592,-0.020037187651644132,0.026033453573711673,-0.04606306983836864,-7.890902634244412e-05,0.006646249443292618,0.0024736435152590266,-0.04606306983836864,0.0,0.0,4.547570719834669,False,False,0.0649999999999995,0.30765295400000525,2,0.07937008202840357,0.03765006202767715,0.07937008202840357,0.07937008202840357,nan,0.021250603799751744,-0.0020593570004750136,0.021250603799751744,0.021250603799751744,nan,0.041471343704817976,0.004421697302413765,0.041471343704817976,0.041471343704817976,nan,0.01808666295044592,-0.00218913898912187,0.01808666295044592,0.01808666295044592,nan,-0.006006296203816319,0.05371462626807234,-0.006006296203816319,-0.006006296203816319,nan,-0.0005969247555226431,-0.03581728423019324,-0.0005969247555226431,-0.0005969247555226431,nan
6.097,3.431422468000008,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0030254300218075514,0.0005826122942380607,0.043527353554964066,-4.474532943277154e-06,-1.3095572057864047e-06,2.1214100343058817e-06,0.0,0.0,1.0,0.04363447168935955,0.04363447168935955,0.9564776087611633,0.04363447168935955,nan,0.016269005835056305,0.0017844862304627895,0.0858580693602562,0.0874040789450834,-0.019982303829416823,0.02621461157177823,-0.04614921048612855,-7.890902634244412e-05,0.006646249443292618,0.0024736435152590266,-0.04614921048612855,0.0,0.0,4.547570719834669,False,False,0.06700000000000017,0.3838989289999972,2,0.07937008202840357,0.03765006202767715,0.07937008202840357,0.07937008202840357,nan,0.021250603799751744,-0.0020593570004750136,0.021250603799751744,0.021250603799751744,nan,0.041471343704817976,0.004421697302413765,0.041471343704817976,0.041471343704817976,nan,0.01808666295044592,-0.00218913898912187,0.01808666295044592,0.01808666295044592,nan,-0.006006296203816319,0.05371462626807234,-0.006006296203816319,-0.006006296203816319,nan,-0.0005969247555226431,-0.03581728423019324,-0.0005969247555226431,-0.0005969247555226431,nan
