time_s,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_roll_joint,base_vx_body,base_vy_body,base_vz_body,base_wx_body,base_wy_body,base_wz_body,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_roll_joint_velocity
1.25,0.5238209194941083,-0.30329313446254985,0.6285348830200015,-0.02434373452389052,-0.04056144853529368,-0.0017028817271853096,0.9988789975147,0.29423794911167606,0.29710819081059686,0.5007305739064472,-3.378310468573817e-06,0.38762509723470734,-0.19860819123386045,-0.08968944188693231,-0.02284278772251742,-0.07100303944242674,0.013164001961966794,0.31932899598213327,0.14868315548840166,0.3205074099097498,-0.0009576592320613919
1.3,0.5414258726617548,-0.3122479257867705,0.6266738170886074,-0.02461099347349727,-0.0417894895000185,-0.0013976373840762432,0.9988222985983632,0.31040840589193075,0.30465987962861507,0.5170064330869504,-7.861701583675516e-05,0.34803268989296493,-0.17526489698414607,-0.07476656216074702,-0.010154692988150422,-0.04947401444146836,0.011430039944345778,0.3234091356050936,0.15103377636036408,0.3255171836100647,-0.0015047741073636266
1.35,0.5569661864493626,-0.3199789833722599,0.6253387483298888,-0.02452633435806659,-0.04239440345614372,-0.0011352874598485356,0.9987992213658045,0.32685153999596434,0.31237035181802136,0.5336103497224132,-0.00017972090581610774,0.30752853162835503,-0.1516972149813881,-0.060294081498905805,0.003832015419176476,-0.02446017394001564,0.009743332962873892,0.32886268208067154,0.15420944378812573,0.33207833270925563,-0.002022077799587052
1.4000000000000001,0.5704240310234212,-0.32649647400639803,0.6244812829716961,-0.024037338843613153,-0.04224917268265688,-0.0009140612464483466,0.9988174899554902,0.3436496710558957,0.32028625861338555,0.5506333631956847,-0.0003054186087329526,0.2667403425426047,-0.12826134631981856,-0.04614354657599808,0.019922812039485142,0.005638406364255506,0.008152505027399948,0.33596262119862746,0.15831813590728355,0.3404602694654308,-0.0025139540583368983
1.4500000000000002,0.58182113567987,-0.3318314144254883,0.6240664740359724,-0.02306950517960457,-0.0411842402613629,-0.0007307622808185621,0.998884939455667,0.3609034676789928,0.32846250987107234,0.568184892830361,-0.0004539182842357838,0.2264223950038367,-0.10536811237820738,-0.03227322515075628,0.03900326625580502,0.04252007308484377,0.006714075783656143,0.34507593246194085,0.1635250251537354,0.3510305926935263,-0.0029699935100566234
1.5,0.5912278930921803,-0.3360398033471526,0.6240663095687693,-0.021524699293230056,-0.03898869200670425,-0.0005801769938550924,0.9990076239001373,0.3787376973116873,0.3369661306286789,0.5863993714322909,-0.0006218728292838185,0.18749004536550778,-0.08350131908051406,-0.01881915158014593,0.06202051170537534,0.08783241440676638,0.005501429981284998,0.3566845926538909,0.17007241515213106,0.3642895720385976,-0.003359090900960693
1.55,0.5987743380475521,-0.33920803671897165,0.6244473887987574,-0.019280649386893733,-0.03542173747944644,-0.0004539980803578972,0.9991863444617826,0.39730775703796883,0.34588170685877645,0.6054457938423186,-0.0008029518997958009,0.1510474313638348,-0.06323747987617007,-0.0062090215454302135,0.08994106520827494,0.1427591769097194,0.004617711266975773,0.3714011945256298,0.17831152460195024,0.3809284482005535,-0.0036215814102396496
1.6,0.6046610133210978,-0.3414592807853699,0.6251510532314831,-0.016194105087571454,-0.030254605202955455,-0.0003389928971868276,0.9994109739782937,0.41680533839716266,0.35531974807629246,0.6255431814172049,-0.0009858915648597267,0.11838726795736382,-0.04526500904366153,0.00471149689706161,0.12360441694262508,0.20680399837191965,0.004212365229830456,0.38995162718387677,0.18876082435032057,0.40194775149772694,-0.0036587933012785182
1.6500000000000001,0.6091634585302809,-0.34295940124145496,0.6260660635142069,-0.012121547390296724,-0.023404882370350495,-0.00021449434127529676,0.9996525564226165,0.4374568841248314,0.3654313414356585,0.6469903727286567,-0.0011519671995240777,0.0908955836891973,-0.030390331951761045,0.01258796713268298,0.16302235599384576,0.27409736742760665,0.0044887925182516344,0.4130309145533745,0.20223186718731978,0.42894382622903615,-0.003321512693287016
1.7000000000000002,0.6126121082680513,-0.3439164644380791,0.627002479081536,-0.007036338454636556,-0.015355583774322615,-5.2903398093777966e-05,0.9998573364182172,0.4594927364299371,0.37643819534708584,0.6702350695614285,-0.0012732647938498878,0.06964587778003671,-0.019452882634940154,0.015671659853032233,0.2035222712552745,0.3220219403876484,0.005605283191595414,0.44071704610211376,0.22013707822854767,0.4648939366554363,-0.0024259518865162037
1.75,0.615295533285799,-0.3445445857666127,0.6277073947956506,-0.0016972268178859279,-0.008452480095873547,0.0001505873940805986,0.9999628254714243,0.4829872123895379,0.3886900010242144,0.6960550350272783,-0.001327658854837585,0.05398688515703511,-0.01268514072459621,0.012706568718097593,0.21367678286751185,0.27610708029792697,0.006802276003307422,0.46988951919201555,0.245036113542572,0.5163993093169954,-0.0010878812197539448
1.8,0.6168411800215111,-0.3448345292056411,0.6279053043382361,-0.001474750929497447,-0.00786925664960532,0.00014002455505309462,0.9999679396373677,0.48499080289804564,0.3899974044202344,0.6980692334353977,-0.001331292647421993,0.030971582925574524,-0.005819587467528305,0.003434714831429436,0.008898994248676767,0.023329178238224058,-0.0004581531110615369,0.0400718101701546,0.02614806792039953,0.04028396816238855,-7.267585168815893e-05
1.85,0.6179652007355231,-0.34504649958138284,0.6279346760910829,-0.0013711456620773038,-0.00766470093913988,0.00014038741089559601,0.9999696758454538,0.4860112728244976,0.39068914525482085,0.6991719833887193,-0.0013338331444131448,0.02248554348393006,-0.0042468699472799805,0.00022609861503591292,0.00414544021633927,0.008181910975651034,-6.0410647725566e-06,0.02040939852903871,0.013834816691728624,0.022054999066431245,-5.0809939823037937e-05
1.9000000000000001,0.6187055193531096,-0.34519027486594855,0.6279472542104912,-0.0012879388870985086,-0.007507211880824708,0.00014082279737530614,0.9999709811550229,0.48675527772547267,0.39120087870010106,0.6999658303466308,-0.0013353375799172375,0.014807617590960973,-0.002880029799637249,1.9252831273047235e-05,0.0033292595440670117,0.006299280402835376,5.35016833352621e-07,0.014880098019502404,0.010234668905603816,0.015876939158229318,-3.0088710081855674e-05
1.9500000000000002,0.6190726258332764,-0.3452702744588869,0.6279543949572935,-0.0012179015571629431,-0.007388858206302944,0.00014108857661211246,0.9999719503987188,0.4873478903922466,0.3916146982282946,0.7005914126827555,-0.0013363103696967652,0.007342961113238957,-0.0016022776846962125,2.9424442249830776e-05,0.00280220832948791,0.00473389246262197,-4.308709731769847e-06,0.011852253335477922,0.008276390563870384,0.012511646722492208,-1.9455795590553543e-05
2.0,0.6190595431438659,-0.3452872300831163,0.627954454834269,-0.0012146178560280096,-0.007387620130830076,0.0001411162630840015,0.9999719635362116,0.48735565345029114,0.39161452825659065,0.7006023240681452,-0.001336293559846479,-0.0002617093090159228,-0.0003390452478043201,4.239540626276861e-06,0.00013136017113307393,4.9505632172115906e-05,1.9715574851127203e-07,0.0001552611608912815,-3.399434078555502e-06,0.00021822770779422566,3.361970057234122e-07
