stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
43.315000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.415000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.616000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.715000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.817000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.817000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.149000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.249000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.249000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.416000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.486000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.553000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.683000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.784000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.885000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
44.983000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.083000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.183000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.283000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.418000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.650000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.716000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.850000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.984000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
45.984000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.116000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.250000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.350000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.451000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.617000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.717000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.852000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
46.917000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.051000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.051000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.151000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.250000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
