stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
1.833333,bulb,0.002584332,0.312943,0.271475,0.591230,4,16,1,0,0
1.866667,socket,0.000576312,0.110767,0.071414,0.504951,4,16,1,0,0
1.866667,bulb,0.000407659,0.394248,0.333623,0.562640,4,16,1,0,0
1.900000,socket,0.000217784,0.446926,0.446178,0.666974,4,16,1,0,0
1.900000,bulb,0.000429636,0.285134,0.255225,0.495351,4,16,1,0,0
1.933333,socket,0.001193258,0.216072,0.207716,0.569324,4,16,1,0,0
1.933333,bulb,0.002435782,0.351369,0.284255,0.513827,4,16,1,0,0
1.966667,socket,0.000509747,0.169789,0.164081,0.475418,4,16,1,0,0
1.966667,bulb,0.001737725,0.405024,0.349485,0.536556,4,16,1,0,0
2.000000,socket,0.000370972,0.242072,0.241605,0.588662,4,16,1,0,0
2.000000,bulb,0.000327202,0.239198,0.205934,0.541905,4,16,1,0,0
2.033333,socket,0.000540867,0.256198,0.255533,0.462809,4,16,1,0,0
2.033333,bulb,0.000616346,0.465994,0.461275,0.725552,4,16,1,0,0
2.066667,socket,0.000547631,0.174801,0.148466,0.516611,4,16,1,0,0
2.066667,bulb,0.003539429,0.657051,0.655315,0.538941,4,16,1,0,0
2.100000,socket,0.000277343,0.103359,0.089071,0.542035,4,16,1,0,0
2.100000,bulb,0.001421252,0.520146,0.518777,0.542065,4,16,1,0,0
2.133333,socket,0.000690457,0.346288,0.346288,0.660365,4,16,1,0,0
2.133333,bulb,0.000936788,0.292582,0.285506,0.615549,4,16,1,0,0
2.166667,socket,0.000320495,0.253694,0.253587,0.585035,4,16,1,0,0
2.166667,bulb,0.002698812,0.685995,0.685904,0.573596,4,16,1,0,0
2.200000,socket,0.000521498,0.235330,0.233877,0.481292,4,16,1,0,0
2.200000,bulb,0.001745886,1.167230,1.167035,0.541041,4,16,1,0,0
2.233333,socket,0.000641183,0.184235,0.166318,0.516045,4,16,1,0,0
2.233333,bulb,0.002057157,0.057700,0.045656,0.616143,4,16,1,0,0
2.266667,socket,0.001006121,0.447838,0.442896,0.466233,4,16,1,0,0
2.266667,bulb,0.000694858,0.329962,0.326155,0.636366,4,16,1,0,0
2.300000,socket,0.000870727,0.112301,0.031587,0.729891,4,16,1,0,0
2.300000,bulb,0.002589183,0.493863,0.493001,0.541152,4,16,1,0,0
2.333333,socket,0.000060808,0.453209,0.452953,0.557404,4,16,1,0,0
2.333333,bulb,0.001052739,0.585807,0.555883,0.613535,4,16,1,0,0
2.366667,socket,0.000432706,0.121778,0.118718,0.469473,4,16,1,0,0
2.366667,bulb,0.000539300,0.412200,0.411656,0.600823,4,16,1,0,0
2.400000,socket,0.001109117,0.071660,0.071468,0.427528,4,16,1,0,0
2.400000,bulb,0.001604578,0.376765,0.349510,0.655236,4,16,1,0,0
2.433333,socket,0.000548865,0.298335,0.290029,0.560196,4,16,1,0,0
2.433333,bulb,0.000524120,0.616092,0.606597,0.554110,4,16,1,0,0
2.466667,socket,0.000609094,0.225042,0.224230,0.633010,4,16,1,0,0
2.466667,bulb,0.003464458,0.637397,0.636579,0.730033,4,16,1,0,0
2.500000,socket,0.000120931,0.249626,0.249585,0.633046,4,16,1,0,0
2.500000,bulb,0.001785004,0.337152,0.334601,0.517384,4,16,1,0,0
2.533333,socket,0.000334831,0.106287,0.102011,0.639378,4,16,1,0,0
2.533333,bulb,0.002913169,0.383416,0.356540,0.615257,4,16,1,0,0
2.566667,socket,0.000817079,0.325499,0.324535,0.630471,4,16,1,0,0
2.566667,bulb,0.003225340,0.381571,0.377383,0.443181,4,16,1,0,0
2.600000,socket,0.000179223,0.124140,0.124140,0.549718,4,16,1,0,0
2.600000,bulb,0.001973130,0.698828,0.679650,0.557569,4,16,1,0,0
2.633333,socket,0.000435220,0.196691,0.196415,0.538533,4,16,1,0,0
2.633333,bulb,0.001117376,0.674860,0.674833,0.691838,4,16,1,0,0
2.666667,socket,0.000848816,0.078798,0.078788,0.543041,4,16,1,0,0
2.666667,bulb,0.003088458,0.579942,0.561411,0.484827,4,16,1,0,0
2.700000,socket,0.000854350,0.250265,0.247456,0.486220,4,16,1,0,0
2.700000,bulb,0.002867529,0.164327,0.154109,0.517314,4,16,1,0,0
2.733333,socket,0.000594134,0.195051,0.190239,0.517179,4,16,1,0,0
2.733333,bulb,0.001692082,0.612476,0.612072,0.431010,4,16,1,0,0
2.766667,socket,0.000756029,0.343146,0.342676,0.524762,4,16,1,0,0
2.766667,bulb,0.001285240,0.476814,0.441208,0.545267,4,16,1,0,0
2.800000,socket,0.000230819,0.046725,0.036381,0.566554,4,16,1,0,0
2.800000,bulb,0.001337516,0.483424,0.483316,0.584021,4,16,1,0,0
2.833333,socket,0.000364702,0.297902,0.291881,0.490017,4,16,1,0,0
2.833333,bulb,0.001095532,0.363135,0.337544,0.519640,4,16,1,0,0
2.866667,socket,0.000604688,0.199497,0.183176,0.408813,4,16,1,0,0
2.866667,bulb,0.002697379,0.163773,0.160460,0.582184,4,16,1,0,0
2.900000,socket,0.000608937,0.208741,0.205998,0.542302,4,16,1,0,0
2.900000,bulb,0.001186106,0.486157,0.486135,0.653248,4,16,1,0,0
2.933333,socket,0.000598879,0.174591,0.174560,0.554723,4,16,1,0,0
2.933333,bulb,0.003449205,0.314133,0.313854,0.539046,4,16,1,0,0
2.966667,socket,0.000144084,0.094608,0.058365,0.607220,4,16,1,0,0
2.966667,bulb,0.000292970,0.418945,0.368526,0.643294,4,16,1,0,0
3.000000,socket,0.001269525,0.494063,0.493863,0.728171,4,16,1,0,0
3.000000,bulb,0.000235007,0.162867,0.133941,0.627039,4,16,1,0,0
3.033333,socket,0.000641544,0.348833,0.340815,0.686676,4,16,1,0,0
3.033333,bulb,0.001272398,0.684918,0.682455,0.586303,4,16,1,0,0
3.066667,socket,0.000927275,0.251642,0.251186,0.631788,4,16,1,0,0
3.066667,bulb,0.002786202,0.834913,0.828808,0.576269,4,16,1,0,0
3.100000,socket,0.000779032,0.124567,0.116451,0.431396,4,16,1,0,0
3.100000,bulb,0.001402178,0.180154,0.149708,0.572574,4,16,1,0,0
3.133333,socket,0.001572688,0.107263,0.051936,0.568567,4,16,1,0,0
3.133333,bulb,0.001197231,0.496040,0.495495,0.413341,4,16,1,0,0
3.166667,socket,0.000442854,0.174654,0.168896,0.480459,4,16,1,0,0
3.166667,bulb,0.002084298,0.347356,0.285119,0.628913,4,16,1,0,0
3.200000,socket,0.000191754,0.333650,0.332015,0.542028,4,16,1,0,0
3.200000,bulb,0.001060908,0.991207,0.991206,0.507438,4,16,1,0,0
3.233333,socket,0.000136343,0.331466,0.328329,0.491861,4,16,1,0,0
3.233333,bulb,0.005310037,0.581660,0.548162,0.452488,4,16,1,0,0
3.266667,socket,0.000383223,0.518953,0.518779,0.728445,4,16,1,0,0
3.266667,bulb,0.001154332,0.807221,0.763661,0.543766,4,16,1,0,0
3.300000,socket,0.001365730,0.226247,0.220305,0.466852,4,16,1,0,0
3.300000,bulb,0.001376060,0.551213,0.458421,0.592901,4,16,1,0,0
3.333333,socket,0.000179390,0.189373,0.182884,0.608979,4,16,1,0,0
