stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
3.200000,socket,0.000689129,0.074605,0.071546,0.039302,1,4,0,1,0
3.200000,bulb,0.000064612,0.042431,0.042407,0.054527,4,16,1,0,0
3.233333,socket,0.000121253,0.034137,0.034122,0.034876,1,4,0,1,0
3.233333,bulb,0.000077040,0.035076,0.035027,0.051482,4,16,1,0,0
3.266667,socket,0.000369236,0.021672,0.005229,0.046204,1,4,0,1,0
3.266667,bulb,0.000058132,0.038574,0.036309,0.074182,4,16,1,0,0
3.300000,socket,0.000304004,0.063086,0.030102,0.040527,1,4,0,1,0
3.300000,bulb,0.000110649,0.031252,0.027896,0.057156,4,16,1,0,0
3.333333,socket,0.000363081,0.021303,0.020849,0.041428,1,4,0,1,0
3.333333,bulb,0.000083655,0.019393,0.009292,0.062514,4,16,1,0,0
3.366667,socket,0.000085195,0.025051,0.013182,0.055529,1,4,0,1,0
3.366667,bulb,0.000064587,0.021258,0.021220,0.060627,4,16,1,0,0
3.400000,socket,0.000192717,0.055716,0.046834,0.033036,1,4,0,1,0
3.400000,bulb,0.000133508,0.060726,0.060329,0.064058,4,16,1,0,0
3.433333,socket,0.000389093,0.079198,0.018823,0.025906,1,4,0,1,0
3.433333,bulb,0.000071038,0.022779,0.022293,0.068328,4,16,1,0,0
3.466667,socket,0.000408838,0.021527,0.018211,0.028554,1,4,0,1,0
3.466667,bulb,0.000099704,0.066588,0.066552,0.065050,4,16,1,0,0
3.500000,socket,0.000396261,0.025840,0.025647,0.036270,1,4,0,1,0
3.500000,bulb,0.000124865,0.033088,0.032646,0.067974,4,16,1,0,0
3.533333,socket,0.000136071,0.048040,0.047743,0.030348,1,4,0,1,0
3.533333,bulb,0.000136210,0.040625,0.040317,0.056281,4,16,1,0,0
3.566667,socket,0.000080976,0.085685,0.076293,0.027386,1,4,0,1,0
3.566667,bulb,0.000123931,0.026023,0.022955,0.057597,4,16,1,0,0
