stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
3.300000,bulb,0.000241823,0.098129,0.081612,0.105406,4,16,1,0,0
3.333333,socket,0.000032121,0.033432,0.032270,0.108277,4,16,1,0,0
3.333333,bulb,0.000426951,0.053069,0.051349,0.088876,4,16,1,0,0
3.366667,socket,0.000113182,0.032659,0.031033,0.058749,4,16,1,0,0
3.366667,bulb,0.000170807,0.083573,0.083528,0.101164,4,16,1,0,0
3.400000,socket,0.000064396,0.042345,0.041561,0.120721,4,16,1,0,0
3.400000,bulb,0.000241298,0.044720,0.042198,0.113036,4,16,1,0,0
3.433333,socket,0.000014446,0.019888,0.019434,0.090068,4,16,1,0,0
3.433333,bulb,0.000100182,0.029080,0.027931,0.113089,4,16,1,0,0
3.466667,socket,0.000296017,0.034540,0.032503,0.123749,4,16,1,0,0
3.466667,bulb,0.000438674,0.106308,0.105939,0.088348,4,16,1,0,0
3.500000,socket,0.000023727,0.030686,0.029237,0.087092,4,16,1,0,0
3.500000,bulb,0.000084329,0.019503,0.016060,0.067551,4,16,1,0,0
3.533333,socket,0.000019840,0.042746,0.042683,0.087308,4,16,1,0,0
3.533333,bulb,0.000464748,0.110967,0.109237,0.112881,4,16,1,0,0
3.566667,socket,0.000166610,0.031794,0.029489,0.075439,4,16,1,0,0
3.566667,bulb,0.000279214,0.101925,0.100003,0.101162,4,16,1,0,0
3.600000,socket,0.000204376,0.049666,0.048945,0.074157,4,16,1,0,0
3.600000,bulb,0.000087608,0.098405,0.096994,0.099043,4,16,1,0,0
3.633333,socket,0.000021706,0.037965,0.036039,0.110015,4,16,1,0,0
3.633333,bulb,0.000675944,0.021293,0.020667,0.110056,4,16,1,0,0
3.666667,socket,0.000053169,0.035754,0.035676,0.109570,4,16,1,0,0
3.666667,bulb,0.000325895,0.074554,0.070565,0.091418,4,16,1,0,0
3.700000,socket,0.000149453,0.031574,0.030061,0.079275,4,16,1,0,0
3.700000,bulb,0.000266414,0.101349,0.096136,0.109483,4,16,1,0,0
3.733333,socket,0.000079790,0.009206,0.005983,0.091170,4,16,1,0,0
3.733333,bulb,0.000135634,0.123934,0.123336,0.079961,4,16,1,0,0
3.766667,socket,0.000062702,0.068649,0.068562,0.126178,4,16,1,0,0
3.766667,bulb,0.000369561,0.046607,0.045338,0.125219,4,16,1,0,0
3.800000,socket,0.000091679,0.040757,0.040418,0.107163,4,16,1,0,0
3.800000,bulb,0.000099118,0.078150,0.078078,0.100556,4,16,1,0,0
3.833333,socket,0.000028237,0.036209,0.033709,0.126388,4,16,1,0,0
3.833333,bulb,0.000072825,0.089427,0.088040,0.100785,4,16,1,0,0
3.866667,socket,0.000089963,0.040146,0.040102,0.117752,4,16,1,0,0
3.866667,bulb,0.000148422,0.109042,0.107699,0.092651,4,16,1,0,0
3.900000,socket,0.000063928,0.024799,0.024389,0.121830,4,16,1,0,0
3.900000,bulb,0.000161318,0.064939,0.064361,0.087612,4,16,1,0,0
3.933333,socket,0.000061971,0.061153,0.060903,0.102212,4,16,1,0,0
3.933333,bulb,0.000154638,0.101732,0.100624,0.100029,4,16,1,0,0
3.966667,socket,0.000115044,0.044867,0.041180,0.103184,4,16,1,0,0
3.966667,bulb,0.000120408,0.090210,0.088164,0.119382,4,16,1,0,0
4.000000,socket,0.000073851,0.014369,0.009195,0.102504,4,16,1,0,0
4.000000,bulb,0.000516236,0.040638,0.039820,0.088445,4,16,1,0,0
4.033333,socket,0.000049240,0.071221,0.071046,0.123038,4,16,1,0,0
4.033333,bulb,0.000121542,0.107244,0.104834,0.089143,4,16,1,0,0
4.066667,socket,0.000012758,0.027770,0.026591,0.075567,4,16,1,0,0
4.066667,bulb,0.000347915,0.168749,0.168652,0.128743,4,16,1,0,0
4.100000,socket,0.000025470,0.043875,0.042615,0.058642,4,16,1,0,0
4.100000,bulb,0.000601724,0.081963,0.074036,0.096447,4,16,1,0,0
4.133333,socket,0.000030024,0.042844,0.042457,0.102618,4,16,1,0,0
4.133333,bulb,0.000249510,0.052565,0.044958,0.136164,4,16,1,0,0
4.166667,socket,0.000064181,0.026248,0.025631,0.085945,4,16,1,0,0
4.166667,bulb,0.000548100,0.044497,0.028603,0.086683,4,16,1,0,0
4.200000,socket,0.000016129,0.039532,0.038593,0.113372,4,16,1,0,0
4.200000,bulb,0.000184911,0.128941,0.121706,0.096091,4,16,1,0,0
4.233333,socket,0.000161695,0.060583,0.059450,0.111550,4,16,1,0,0
4.233333,bulb,0.000254795,0.059513,0.055886,0.108002,4,16,1,0,0
4.266667,socket,0.000209130,0.024760,0.024185,0.095585,4,16,1,0,0
4.266667,bulb,0.000067228,0.051323,0.051320,0.078918,4,16,1,0,0
4.300000,socket,0.000111546,0.044376,0.044265,0.091775,4,16,1,0,0
4.300000,bulb,0.000337469,0.043416,0.042542,0.089458,4,16,1,0,0
4.333333,socket,0.000024791,0.019691,0.019370,0.105507,4,16,1,0,0
4.333333,bulb,0.000126560,0.035358,0.002593,0.078937,4,16,1,0,0
4.366667,socket,0.000036801,0.037359,0.036910,0.110999,4,16,1,0,0
4.366667,bulb,0.000497691,0.058455,0.058233,0.120524,4,16,1,0,0
4.400000,socket,0.000065545,0.009018,0.009009,0.080762,4,16,1,0,0
4.400000,bulb,0.000194424,0.029796,0.025428,0.092316,4,16,1,0,0
4.433333,socket,0.000060033,0.044980,0.043737,0.100357,4,16,1,0,0
4.433333,bulb,0.000148556,0.096551,0.090269,0.121806,4,16,1,0,0
4.466667,socket,0.000201601,0.040629,0.039709,0.075588,4,16,1,0,0
4.466667,bulb,0.000186405,0.073345,0.072999,0.118849,4,16,1,0,0
4.500000,socket,0.000033875,0.054258,0.053870,0.074285,4,16,1,0,0
4.500000,bulb,0.000301858,0.017785,0.007524,0.090075,4,16,1,0,0
4.533333,socket,0.000027157,0.046179,0.043145,0.108667,4,16,1,0,0
4.533333,bulb,0.000356675,0.037187,0.037132,0.088134,4,16,1,0,0
4.566667,socket,0.000049210,0.082739,0.082200,0.110225,4,16,1,0,0
4.566667,bulb,0.000379290,0.069986,0.060764,0.099648,4,16,1,0,0
4.600000,socket,0.000018845,0.033665,0.032739,0.112435,4,16,1,0,0
4.600000,bulb,0.000422553,0.097665,0.087985,0.121262,4,16,1,0,0
4.633333,socket,0.000184574,0.023503,0.022455,0.102625,4,16,1,0,0
