stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
3.833333,socket,0.000023270,0.036975,0.036321,0.069937,2,8,1,0,0
3.833333,bulb,0.000317651,0.019656,0.019238,0.103507,4,16,1,0,0
3.866667,socket,0.000193495,0.026777,0.025270,0.087150,2,8,1,0,0
3.866667,bulb,0.000191829,0.052216,0.050613,0.115247,4,16,1,0,0
3.900000,socket,0.000019961,0.045443,0.043461,0.078450,2,8,1,0,0
3.900000,bulb,0.000184100,0.043194,0.043179,0.098703,4,16,1,0,0
3.933333,socket,0.000444283,0.054478,0.053945,0.083495,2,8,1,0,0
3.933333,bulb,0.000100228,0.024873,0.017022,0.096270,4,16,1,0,0
3.966667,socket,0.000138102,0.030050,0.029425,0.087237,2,8,1,0,0
3.966667,bulb,0.000037808,0.051728,0.045903,0.114198,4,16,1,0,0
4.000000,socket,0.000120680,0.086767,0.086299,0.132985,2,8,1,0,0
4.000000,bulb,0.000175643,0.042433,0.040977,0.111778,4,16,1,0,0
4.033333,socket,0.000203892,0.031128,0.026294,0.109365,2,8,1,0,0
4.033333,bulb,0.000215853,0.082527,0.080570,0.122688,4,16,1,0,0
4.066667,socket,0.000206461,0.014417,0.014032,0.077168,2,8,1,0,0
4.066667,bulb,0.000138253,0.066354,0.065029,0.095462,4,16,1,0,0
4.100000,socket,0.000275342,0.030416,0.025757,0.087435,2,8,1,0,0
4.100000,bulb,0.000330726,0.099160,0.098442,0.102493,4,16,1,0,0
4.133333,socket,0.000063705,0.014889,0.014884,0.072898,2,8,1,0,0
4.133333,bulb,0.000102338,0.030440,0.030399,0.097679,4,16,1,0,0
4.166667,socket,0.000055843,0.011787,0.005643,0.090770,2,8,1,0,0
4.166667,bulb,0.000484123,0.024875,0.009521,0.100950,4,16,1,0,0
4.200000,socket,0.000063702,0.026691,0.025023,0.062973,2,8,1,0,0
4.200000,bulb,0.000100312,0.064163,0.061710,0.084687,4,16,1,0,0
