stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
1.733333,bulb,0.000094707,0.024096,0.024012,0.109500,4,16,1,0,0
1.766667,socket,0.000092668,0.031489,0.031459,0.105731,3,12,1,0,0
1.766667,bulb,0.000186414,0.050995,0.049930,0.079950,4,16,1,0,0
1.800000,socket,0.000142021,0.026893,0.025022,0.113688,3,12,1,0,0
1.800000,bulb,0.000145610,0.024143,0.023387,0.068415,4,16,1,0,0
1.833333,socket,0.000149944,0.039253,0.039103,0.079404,3,12,1,0,0
1.833333,bulb,0.000045337,0.012524,0.007246,0.114655,4,16,1,0,0
1.866667,socket,0.000064317,0.047305,0.045516,0.097571,3,12,1,0,0
1.866667,bulb,0.000234283,0.045656,0.044728,0.077677,4,16,1,0,0
1.900000,socket,0.000077993,0.012983,0.008198,0.092253,3,12,1,0,0
1.900000,bulb,0.000289111,0.038590,0.038064,0.117775,4,16,1,0,0
1.933333,socket,0.000048572,0.031066,0.030038,0.096015,3,12,1,0,0
1.933333,bulb,0.000143792,0.033885,0.010045,0.115891,4,16,1,0,0
1.966667,socket,0.000137394,0.037217,0.036568,0.087434,3,12,1,0,0
1.966667,bulb,0.000361016,0.034260,0.034171,0.114582,4,16,1,0,0
2.000000,socket,0.000159602,0.037943,0.037942,0.110393,3,12,1,0,0
2.000000,bulb,0.000054492,0.040847,0.040836,0.118018,4,16,1,0,0
2.033333,socket,0.000026715,0.031881,0.031449,0.112137,3,12,1,0,0
2.033333,bulb,0.000079602,0.073795,0.073735,0.089393,4,16,1,0,0
2.066667,socket,0.000112613,0.012082,0.011286,0.090189,3,12,1,0,0
2.066667,bulb,0.000062341,0.018341,0.011082,0.129026,4,16,1,0,0
2.100000,socket,0.000143096,0.036214,0.034439,0.065414,3,12,1,0,0
2.100000,bulb,0.000307118,0.036342,0.031433,0.105137,4,16,1,0,0
2.133333,socket,0.000029898,0.020727,0.019170,0.077964,3,12,1,0,0
2.133333,bulb,0.000250086,0.006152,0.001757,0.082270,4,16,1,0,0
2.166667,socket,0.000045756,0.019573,0.017441,0.133569,3,12,1,0,0
2.166667,bulb,0.000155845,0.100546,0.100270,0.103487,4,16,1,0,0
2.200000,socket,0.000052637,0.035457,0.035376,0.101403,3,12,1,0,0
2.200000,bulb,0.000133169,0.064899,0.063778,0.086351,4,16,1,0,0
2.233333,socket,0.000178603,0.021138,0.019111,0.099450,3,12,1,0,0
2.233333,bulb,0.000161704,0.043264,0.041852,0.084233,4,16,1,0,0
2.266667,socket,0.000104717,0.019638,0.019166,0.096593,3,12,1,0,0
2.266667,bulb,0.000248373,0.084370,0.084361,0.104620,4,16,1,0,0
2.300000,socket,0.000037764,0.016921,0.016554,0.072416,3,12,1,0,0
2.300000,bulb,0.000124532,0.056796,0.056740,0.082261,4,16,1,0,0
2.333333,socket,0.000189076,0.022422,0.022118,0.109121,3,12,1,0,0
2.333333,bulb,0.000099556,0.041924,0.039264,0.122131,4,16,1,0,0
2.366667,socket,0.000199380,0.022984,0.022955,0.084628,3,12,1,0,0
2.366667,bulb,0.000416740,0.077095,0.076889,0.095954,4,16,1,0,0
2.400000,socket,0.000146623,0.022186,0.021607,0.083747,3,12,1,0,0
2.400000,bulb,0.000119132,0.063494,0.063488,0.098101,4,16,1,0,0
2.433333,socket,0.000165254,0.038288,0.036730,0.104492,3,12,1,0,0
2.433333,bulb,0.000440418,0.036386,0.035848,0.109221,4,16,1,0,0
2.466667,socket,0.000138561,0.017848,0.014692,0.094875,3,12,1,0,0
2.466667,bulb,0.000164751,0.105897,0.105858,0.104193,4,16,1,0,0
2.500000,socket,0.000038002,0.034281,0.032292,0.107258,3,12,1,0,0
2.500000,bulb,0.000169805,0.055469,0.055083,0.085907,4,16,1,0,0
2.533333,socket,0.000018811,0.044949,0.044109,0.090438,3,12,1,0,0
2.533333,bulb,0.000332998,0.040878,0.040774,0.104977,4,16,1,0,0
2.566667,socket,0.000065870,0.013737,0.013736,0.122129,3,12,1,0,0
2.566667,bulb,0.000129407,0.092671,0.092511,0.085088,4,16,1,0,0
2.600000,socket,0.000304179,0.044042,0.043986,0.056478,3,12,1,0,0
2.600000,bulb,0.000186009,0.063328,0.061996,0.109363,4,16,1,0,0
2.633333,socket,0.000087082,0.038555,0.034862,0.124002,3,12,1,0,0
2.633333,bulb,0.000306304,0.059090,0.058991,0.096169,4,16,1,0,0
2.666667,socket,0.000005943,0.048049,0.047961,0.104993,3,12,1,0,0
2.666667,bulb,0.000280773,0.025044,0.021848,0.116288,4,16,1,0,0
2.700000,socket,0.000152382,0.016867,0.013777,0.081237,3,12,1,0,0
2.700000,bulb,0.000185989,0.042809,0.041890,0.096725,4,16,1,0,0
2.733333,socket,0.000038313,0.035087,0.034970,0.092706,3,12,1,0,0
2.733333,bulb,0.000139797,0.060155,0.059045,0.089802,4,16,1,0,0
2.766667,socket,0.000036559,0.016120,0.015616,0.113983,3,12,1,0,0
2.766667,bulb,0.000175513,0.082087,0.080192,0.098094,4,16,1,0,0
2.800000,socket,0.000059632,0.027501,0.026791,0.092901,3,12,1,0,0
2.800000,bulb,0.000078415,0.032556,0.030740,0.108532,4,16,1,0,0
2.833333,socket,0.000093486,0.042298,0.041936,0.129746,3,12,1,0,0
2.833333,bulb,0.000356405,0.104801,0.103973,0.126556,4,16,1,0,0
2.866667,socket,0.000110921,0.016877,0.016201,0.081822,3,12,1,0,0
2.866667,bulb,0.000140354,0.061614,0.060889,0.102993,4,16,1,0,0
2.900000,socket,0.000027151,0.043116,0.043098,0.099564,3,12,1,0,0
2.900000,bulb,0.000345537,0.045148,0.041992,0.109409,4,16,1,0,0
2.933333,socket,0.000128079,0.027301,0.027255,0.117365,3,12,1,0,0
2.933333,bulb,0.000071136,0.056505,0.053989,0.085145,4,16,1,0,0
2.966667,socket,0.000066055,0.008534,0.005610,0.075687,3,12,1,0,0
2.966667,bulb,0.000032420,0.048304,0.043674,0.106271,4,16,1,0,0
3.000000,socket,0.000134626,0.036811,0.034934,0.100215,3,12,1,0,0
3.000000,bulb,0.000280981,0.057849,0.056647,0.126226,4,16,1,0,0
3.033333,socket,0.000124222,0.043114,0.042445,0.085938,3,12,1,0,0
3.033333,bulb,0.000247222,0.017616,0.017602,0.096388,4,16,1,0,0
3.066667,socket,0.000129543,0.029565,0.028019,0.092248,3,12,1,0,0
3.066667,bulb,0.000100197,0.072596,0.070494,0.073906,4,16,1,0,0
3.100000,socket,0.000108334,0.049992,0.049720,0.105559,3,12,1,0,0
3.100000,bulb,0.000253700,0.040839,0.038957,0.075672,4,16,1,0,0
3.133333,socket,0.000010051,0.041746,0.041745,0.092322,3,12,1,0,0
3.133333,bulb,0.000126903,0.043840,0.038942,0.106981,4,16,1,0,0
3.166667,socket,0.000021122,0.020335,0.018534,0.081560,3,12,1,0,0
3.166667,bulb,0.000154338,0.056659,0.052402,0.096927,4,16,1,0,0
3.200000,socket,0.000014039,0.013444,0.013043,0.105819,3,12,1,0,0
3.200000,bulb,0.000078277,0.033174,0.024099,0.095331,4,16,1,0,0
3.233333,socket,0.000102997,0.033966,0.033567,0.099731,3,12,1,0,0
3.233333,bulb,0.000129500,0.079608,0.078327,0.077686,4,16,1,0,0
3.266667,socket,0.000034903,0.026707,0.025779,0.082298,3,12,1,0,0
3.266667,bulb,0.000338332,0.061143,0.055497,0.072710,4,16,1,0,0
3.300000,socket,0.000045094,0.014619,0.009219,0.110195,3,12,1,0,0
3.300000,bulb,0.000186246,0.059235,0.058714,0.095435,4,16,1,0,0
3.333333,socket,0.000034896,0.042785,0.042769,0.126153,3,12,1,0,0
3.333333,bulb,0.000084490,0.042227,0.039115,0.098594,4,16,1,0,0
3.366667,socket,0.000042628,0.040701,0.037595,0.090308,3,12,1,0,0
3.366667,bulb,0.000098540,0.025072,0.017260,0.096261,4,16,1,0,0
3.400000,socket,0.000093679,0.035329,0.034429,0.086480,3,12,1,0,0
3.400000,bulb,0.000353192,0.072590,0.071623,0.130958,4,16,1,0,0
3.433333,socket,0.000024248,0.039713,0.039060,0.115996,3,12,1,0,0
3.433333,bulb,0.000028712,0.019735,0.016401,0.111459,4,16,1,0,0
3.466667,socket,0.000175535,0.037468,0.036544,0.107149,3,12,1,0,0
3.466667,bulb,0.000324429,0.070190,0.070039,0.099982,4,16,1,0,0
