stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
272.021000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
272.021000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
272.221000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
272.221000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
272.387000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
272.387000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
272.623000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
272.623000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
272.821000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
272.821000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
273.021000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
273.021000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
273.254000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
273.254000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
273.422000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
273.422000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
273.621000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
273.621000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
273.888000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
273.888000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
274.087000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
274.087000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
274.287000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
274.287000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
274.487000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
274.487000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
274.721000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
274.721000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
274.887000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
274.887000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
275.087000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
275.087000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
275.255000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
275.255000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
275.488000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
275.488000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
275.655000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
275.655000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
275.854000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
275.854000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
276.087000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
276.087000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
276.287000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
276.287000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
276.454000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
276.454000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
276.655000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
