stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
106.851000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.851000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.851000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.851000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.249000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.249000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.249000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.249000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.449000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.449000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.449000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.449000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.948000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.948000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
107.948000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
107.948000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.116000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.116000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.116000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.116000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.415000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.415000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.415000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.415000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.649000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.649000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.649000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.649000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
108.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
108.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.017000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.017000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.017000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.017000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
